identity_key,boundary_reason,candidate_state
camouflage_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
camouflage_footwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
camouflage_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
camouflage_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
camouflage_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
camouflage_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
camouflage_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
camouflage_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
camouflage_scarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
camouflage_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
camouflage_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
camouflage_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
camouflage_tank_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
campaign_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
capri_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cardigan,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cardigan_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cargo_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cargo_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cargo_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
casual,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cat_ear_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cat_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cat_slippers,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
catsuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
chanchanko_(clothes),,CLEAN_FOR_FRESH_HOLDOUT_V12_6
changpao,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
chaps,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_footwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_haori,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_sweater_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_tank_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
checkered_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
chest_binder,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
chima_(clothes),,CLEAN_FOR_FRESH_HOLDOUT_V12_6
china_tracksuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
chinese_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
chiton,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
christmas_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
chronopattern_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
circle_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
clawed_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
clawed_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cleats,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
clogs,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
closed_lab_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
coat_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
coat_stash,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
coattails,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cocktail_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
codpiece,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
collared_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
collared_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
collared_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
collared_halterneck,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
collared_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
collared_jumpsuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
collared_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
collared_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
collared_robe,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
collared_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
collared_shrug,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
collared_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
collared_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
collared_tunic,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
collared_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
colored_shoe_interior,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
colored_shoe_soles,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
combat_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
combat_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
compression_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
compression_sleeve,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
conical_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
contemporary_traditional_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
converse,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
corinthian_helmet,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cow_print_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cow_print_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cowboy_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
crop_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cropped_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cropped_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cropped_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cropped_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cropped_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cropped_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cropped_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cross-laced_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cross-laced_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cross-laced_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cross-laced_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cross-laced_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cross-laced_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cross-laced_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cross-laced_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cross-laced_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cross_bracelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
crown_braid,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
culottes,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
cummerbund,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
d'orsay_heels,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
deel,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
denim_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
denim_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
denim_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
denim_overalls,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
denim_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
denim_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
denim_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
denim_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
destiny's_embrace_(kingdom_hearts),,CLEAN_FOR_FRESH_HOLDOUT_V12_6
detached_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
diagonal-striped_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
diagonal-striped_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
diagonal-striped_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
diagonal-striped_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
dirndl,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
diving_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
dobok,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
dolman_(jacket),,CLEAN_FOR_FRESH_HOLDOUT_V12_6
dolphin_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
dongtan_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
dopo,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
dotera_(clothes),,CLEAN_FOR_FRESH_HOLDOUT_V12_6
dougi,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
down_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
down_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
dress_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
dress_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
dress_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
dry_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
dudou,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
duffel_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
duffel_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
duijin_ruqun,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
duster_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
dutch_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
e-kid_fashion,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
edie_crop_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
elmo_dormitory_outfit,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
elmo_training_outfit,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
embroidered_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
embroidered_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
empire_waist,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
epaulettes,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
exposed_brain,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fanny_pack,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fashion,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fatui_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
faulds,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
feather-trimmed_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
feather-trimmed_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
feather-trimmed_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
feather-trimmed_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
feather-trimmed_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
feather_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
feather_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
feather_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
feather_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fedora,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
festival_jinbei,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fiery_clothing,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fingerless_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fingernail_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fish_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
flak_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
flamenco_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
flannel,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
flapper_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
flat_cap,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
flat_top_chef_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
flats,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
flight_attendant_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
flight_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
flip-flops,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
flippers,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floating_armor,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floating_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floating_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floating_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floating_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floating_scarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floppy_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floral_bow,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floral_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floral_print_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floral_print_bow,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floral_print_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floral_print_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floral_print_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floral_print_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floral_print_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floral_print_sarong,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floral_print_sash,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floral_print_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floral_print_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floral_print_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floral_print_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
floral_print_veil,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
flotation_belt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
flower-trimmed_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
flower-trimmed_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
flower-trimmed_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
flower_as_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
flower_choker,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
flower_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
flower_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
flower_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
flower_underskirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fluffy_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fluffy_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fold-over_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fold-over_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
folded_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
folding_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
food-themed_bag,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
food-themed_choker,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
food-themed_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
food-themed_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
food_as_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
foot_wraps,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
forbidden_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
formal_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fortified_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fortified_suit_(imperial_royal_guard),,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fortified_suit_(kagami_sumika),,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fox_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fox_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
french_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_arm_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_armband,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_armlet,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_ascot,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_bag,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_bonnet,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_bow,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_bowtie,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_bracelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_bridal_gauntlets,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_cardigan,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_choker,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_cuffs,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_footwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_hairband,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_headwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_neckerchief,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_necktie,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_overskirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_ribbon,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_robe,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_sarong,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_sash,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_scarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_shawl,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_shrug,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_straps,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_suspenders,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_tank_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_veil,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_wrist_cuffs,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frilled_wristband,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fringe-trimmed_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fringe-trimmed_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frog_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frog_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
frog_raincoat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
front-seamed_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
front-tie_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
front-tie_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
front_bow,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fruit_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
full_armor,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
funeral_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
funeral_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
funeral_veil,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-lined_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_arm_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_armor,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_bow,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_cardigan,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_choker,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_hairband,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_headwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_jumpsuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_mittens,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_overskirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_poncho,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_robe,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_scarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_shawl,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_shrug,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_slippers,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_veil,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_waist_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur-trimmed_wrist_cuffs,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur_(clothing),,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur_arm_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur_armlet,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur_bracelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur_choker,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur_cuffs,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
fur_footwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_6
