special_id,canonical_or_tag,general_overlap,previous_product_fit_verdict,reverse_audit_verdict,reason,general_discoverability_note,provenance_note
976,nipple flick,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=nipple_flick; 日本語表示=乳首フリック; 日本語search=乳首フリック; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
977,punishment sex,YES,KEEP,KEEP_SPECIAL,ACTION_INTERACTIONとして行為・挿入・関係・器具・体液・非人間等の明示的なdeep-discovery意味を持つ。General exact overlapがあってもSpecial独立価値を維持する。,General exact canonical=punishment_sex; 日本語表示=罰としての性行為; 日本語search=わからせ; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
978,fuck-me clothes,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。,General exact canonical=fuck-me_clothes; 日本語表示=ファックミー服; 日本語search=ファックミー服; #64 browse path=CLOTHING/EVERYDAY.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
979,nursing fingering,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=nursing_fingering; 日本語表示=授乳手マン; 日本語search=授乳手マン; #64 browse path=CLOTHING/ACCESSORY.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
980,tickling nipples,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=tickling_nipples; 日本語表示=乳首をくすぐる; 日本語search=タグ「tickling nipples」; #64 browse path=ACTION_CONTACT/INTERACTION.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
981,black nipples,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=black_nipples; 日本語表示=黒い乳首; 日本語search=黒い乳首; #64 browse path=BODY_PART.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
982,scary sex,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=scary_sex; 日本語表示=怖いセックス; 日本語search=怖いセックス; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
983,smelling pussy,YES,KEEP,KEEP_SPECIAL,ACTION_INTERACTIONとして行為・挿入・関係・器具・体液・非人間等の明示的なdeep-discovery意味を持つ。General exact overlapがあってもSpecial独立価値を維持する。,General exact canonical=smelling_pussy; 日本語表示=外陰部の匂いを嗅ぐ; 日本語search=タグ「smelling pussy」; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
984,spread nipple,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=spread_nipple; 日本語表示=乳首を広げる; 日本語search=乳首を広げます; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
985,vibrator over clothes,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。,General exact canonical=vibrator_over_clothes; 日本語表示=服越しのバイブ; 日本語search=服越しのバイブ; #64 browse path=CLOTHING_STATE_EXPOSURE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
986,implied object insertion,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、implied/after/imminent/gesture等の性的文脈が単なるGeneral supportで足りるか、独立した発見対象かを個別に確定できない。,General exact canonical=implied_object_insertion; 日本語表示=物体挿入を示唆; 日本語search=物体挿入を示唆; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
987,purple pussy,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=purple_pussy; 日本語表示=紫色の外陰部; 日本語search=紫色の猫; #64 browse path=BODY_PART.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
988,stealth handjob,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=stealth_handjob; 日本語表示=隠れて手コキ; 日本語search=隐秘手交; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
989,no penis,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。,General exact canonical=no_penis; 日本語表示=ペニスはありません; 日本語search=ペニスはありません; #64 browse path=BODY_PART.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
990,object insertion from behind,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=object_insertion_from_behind; 日本語表示=後ろからのオブジェクト挿入; 日本語search=後ろからのオブジェクト挿入; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
991,penis in glove,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。,General exact canonical=penis_in_glove; 日本語表示=手袋の中の陰茎; 日本語search=手袋コキ; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
992,assisted masturbation,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=assisted_masturbation; 日本語表示=自慰の手助け; 日本語search=自慰の手助け; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
993,three-finger handjob,YES,KEEP,KEEP_SPECIAL,ACTION_INTERACTIONとして行為・挿入・関係・器具・体液・非人間等の明示的なdeep-discovery意味を持つ。General exact overlapがあってもSpecial独立価値を維持する。,General exact canonical=three-finger_handjob; 日本語表示=3本指の手コキ; 日本語search=タグ「three-finger handjob」; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
994,nipples out of frame,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=nipples_out_of_frame; 日本語表示=乳首がフレーム外; 日本語search=タグ「nipples out of frame」; #64 browse path=CLOTHING_STATE_EXPOSURE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
995,reverse penetration,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=reverse_penetration; 日本語表示=逆挿入; 日本語search=逆のpenetration; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
996,sword-swallowing fellatio,YES,KEEP,KEEP_SPECIAL,ACTION_INTERACTIONとして行為・挿入・関係・器具・体液・非人間等の明示的なdeep-discovery意味を持つ。General exact overlapがあってもSpecial独立価値を維持する。,General exact canonical=sword-swallowing_fellatio; 日本語表示=剣呑みフェラチオ; 日本語search=剣・swallowing・fellatio; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
997,cum on crotch,YES,KEEP,KEEP_SPECIAL,FLUID_STATE_ACTIONとして行為・挿入・関係・器具・体液・非人間等の明示的なdeep-discovery意味を持つ。General exact overlapがあってもSpecial独立価値を維持する。,General exact canonical=cum_on_crotch; 日本語表示=股間に精液; 日本語search=股間に精液; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
998,navel fingering,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=navel_fingering; 日本語表示=へそ責め; 日本語search=へそ責め; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
999,penis in unworn legwear,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。,General exact canonical=penis_in_unworn_legwear; 日本語表示=未着用レッグウェアの中の陰茎; 日本語search=靴下コキ; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1000,nipple hair,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=nipple_hair; 日本語表示=乳首の毛; 日本語search=乳首・髪; #64 browse path=BODY_PART.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1001,implied after masturbation,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、implied/after/imminent/gesture等の性的文脈が単なるGeneral supportで足りるか、独立した発見対象かを個別に確定できない。,General exact canonical=implied_after_masturbation; 日本語表示=自慰後を示唆; 日本語search=暗示された・後のmasturbation; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1002,after anilingus,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、implied/after/imminent/gesture等の性的文脈が単なるGeneral supportで足りるか、独立した発見対象かを個別に確定できない。,General exact canonical=after_anilingus; 日本語表示=アナル舐めの後; 日本語search=後のanilingus; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1003,slapping with penis,YES,KEEP,KEEP_SPECIAL,ACTION_INTERACTIONとして行為・挿入・関係・器具・体液・非人間等の明示的なdeep-discovery意味を持つ。General exact overlapがあってもSpecial独立価値を維持する。,General exact canonical=slapping_with_penis; 日本語表示=ちんこビンタ; 日本語search=ちんこビンタ; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1004,cum on skirt,YES,KEEP,KEEP_SPECIAL,FLUID_STATE_ACTIONとして行為・挿入・関係・器具・体液・非人間等の明示的なdeep-discovery意味を持つ。General exact overlapがあってもSpecial独立価値を維持する。,General exact canonical=cum_on_skirt; 日本語表示=スカートについた精液; 日本語search=スカートの中出し; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1005,body onahole,YES,REVIEW,NEEDS_REVIEW,旧Product-Fit REVIEWを再確認したが、exact overlapだけではGeneral十分性もSpecial不要性も確定できない。意味・視覚的境界を保留。,General exact canonical=body_onahole; 日本語表示=身体付きオナホール; 日本語search=身体・onahole; #64 browse path=OBJECT_PROP.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=REVIEW。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1006,double insertion,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=double_insertion; 日本語表示=二重挿入; 日本語search=二重挿入; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1007,licking own nipple,YES,KEEP,KEEP_SPECIAL,ACTION_INTERACTIONとして行為・挿入・関係・器具・体液・非人間等の明示的なdeep-discovery意味を持つ。General exact overlapがあってもSpecial独立価値を維持する。,General exact canonical=licking_own_nipple; 日本語表示=自分の乳首を舐める; 日本語search=舐める・own・乳首; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1008,pussy grip,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=pussy_grip; 日本語表示=膣締め; 日本語search=タグ「pussy grip」; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1009,horse anus,NO,KEEP,KEEP_SPECIAL,#64 General exact canonical overlapがなく、Generalだけで十分な理解・発見経路を確認できないためKEEP。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1010,forced masturbation,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=forced_masturbation; 日本語表示=強制自慰; 日本語search=タグ「forced masturbation」; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1011,penis on shoulder,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。,General exact canonical=penis_on_shoulder; 日本語表示=肩にペニス; 日本語search=肩にペニス; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1012,poke ball insertion,YES,OUT_OF_SCOPE_PRODUCT,NEEDS_REVIEW,旧OUT_OF_SCOPE_PRODUCTだがpoke ballとinsertionの組合せは特殊器具/挿入topologyとしてdeep valueを失う可能性がある。General移管可否は意味境界確認まで保留。,General exact canonical=poke_ball_insertion; 日本語表示=モンスターボール挿入; 日本語search=poke・ボール・insertion; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=OUT_OF_SCOPE_PRODUCT。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1013,imminent orgasm,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、implied/after/imminent/gesture等の性的文脈が単なるGeneral supportで足りるか、独立した発見対象かを個別に確定できない。,General exact canonical=imminent_orgasm; 日本語表示=絶頂直前; 日本語search=直前のorgasm; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1014,poking with penis,YES,KEEP,KEEP_SPECIAL,ACTION_INTERACTIONとして行為・挿入・関係・器具・体液・非人間等の明示的なdeep-discovery意味を持つ。General exact overlapがあってもSpecial独立価値を維持する。,General exact canonical=poking_with_penis; 日本語表示=陰茎でつつく; 日本語search=陰茎でつつく; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1015,water masturbation,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=water_masturbation; 日本語表示=シャワーオナニー; 日本語search=シャワーオナニー; #64 browse path=ACTION_CONTACT/INTERACTION.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1016,hair on penis,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。,General exact canonical=hair_on_penis; 日本語表示=陰茎にかかった髪; 日本語search=髪の上のpenis; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1017,food on penis,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。,General exact canonical=food_on_penis; 日本語表示=ペニスの上の食べ物; 日本語search=ペニスの上の食べ物; #64 browse path=ACTION_CONTACT/OBJECT_USE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1018,glowing penis,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=glowing_penis; 日本語表示=光るペニス; 日本語search=光るペニス; #64 browse path=BODY_PART.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1019,masturbating while penetrated,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=masturbating_while_penetrated; 日本語表示=挿入されながら自慰; 日本語search=タグ「masturbating while penetrated」; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1020,tied nipples,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=tied_nipples; 日本語表示=縛られた乳首; 日本語search=縛られた乳首; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1021,penis chart,YES,KEEP_REFERENCE_ONLY,GENERAL_SUFFICIENT_CANDIDATE,単純な図表・テキスト/記号オブジェクトで、Specialのdeep-discovery対象というよりGeneralのTEXT_SYMBOL/SYMBOLで扱える。,General exact canonical=penis_chart; 日本語表示=陰茎比較図; 日本語search=陰茎比較図; #64 browse path=TEXT_SYMBOL/SYMBOL.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1022,beaded penis,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=beaded_penis; 日本語表示=ビーズ入り陰茎; 日本語search=タグ「beaded penis」; #64 browse path=BODY_PART.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1023,clitoris peek,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。,General exact canonical=clitoris_peek; 日本語表示=クリトリスのちら見せ; 日本語search=クリトリスのちら見せ; #64 browse path=BODY_PART.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1024,grey nipples,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=grey_nipples; 日本語表示=灰色の乳首; 日本語search=灰色の乳首; #64 browse path=BODY_PART.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1025,nipple injection,YES,KEEP,KEEP_SPECIAL,ACTION_INTERACTIONとして行為・挿入・関係・器具・体液・非人間等の明示的なdeep-discovery意味を持つ。General exact overlapがあってもSpecial独立価値を維持する。,General exact canonical=nipple_injection; 日本語表示=乳首注射; 日本語search=乳首注射; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1026,penis on cheek,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。,General exact canonical=penis_on_cheek; 日本語表示=頬に当てたペニス; 日本語search=penisの上のcheek; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1027,poking penis,YES,REVIEW,NEEDS_REVIEW,旧Product-Fit REVIEWを再確認したが、exact overlapだけではGeneral十分性もSpecial不要性も確定できない。意味・視覚的境界を保留。,General exact canonical=poking_penis; 日本語表示=陰茎をつつく; 日本語search=陰茎をつつく; #64 browse path=ACTION_CONTACT/INTERACTION.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=REVIEW。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1028,penis face,YES,REVIEW,NEEDS_REVIEW,旧Product-Fit REVIEWを再確認したが、exact overlapだけではGeneral十分性もSpecial不要性も確定できない。意味・視覚的境界を保留。,General exact canonical=penis_face; 日本語表示=ペニスの顔; 日本語search=ペニスの顔; #64 browse path=BODY_PART.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=REVIEW。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1029,clitoris chain,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=clitoris_chain; 日本語表示=クリトリスチェーン; 日本語search=クリトリスチェーン; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
