identity_key,is_general,is_special,sexual_intent,review_status,rule_id,evidence
aqua_background,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
aqua_bag,YES,NO,,UNCLASSIFIED,,
aqua_belt,YES,NO,,UNCLASSIFIED,,
aqua_bikini,YES,NO,,UNCLASSIFIED,,
aqua_blindfold,NO,YES,,UNCLASSIFIED,,
aqua_bodysuit,YES,NO,,UNCLASSIFIED,,
aqua_boots,YES,NO,,UNCLASSIFIED,,
aqua_border,YES,NO,,UNCLASSIFIED,,
aqua_bow,YES,NO,,UNCLASSIFIED,,
aqua_bowtie,YES,NO,,UNCLASSIFIED,,
aqua_bra,YES,NO,,UNCLASSIFIED,,
aqua_buruma,YES,NO,,UNCLASSIFIED,,
aqua_butterfly,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
aqua_camisole,YES,NO,,UNCLASSIFIED,,
aqua_cape,YES,NO,,UNCLASSIFIED,,
aqua_capelet,YES,NO,,UNCLASSIFIED,,
aqua_cardigan,YES,NO,,UNCLASSIFIED,,
aqua_choker,YES,NO,,UNCLASSIFIED,,
aqua_cloak,YES,NO,,UNCLASSIFIED,,
aqua_coat,YES,NO,,UNCLASSIFIED,,
aqua_collar,YES,NO,,UNCLASSIFIED,,
aqua_dress,YES,NO,,UNCLASSIFIED,,
aqua_eyeliner,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
aqua_eyes,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
aqua_eyeshadow,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,,HOLDOUT_240:chunk_001_review_v1.csv
aqua_feathers,YES,NO,,UNCLASSIFIED,,
aqua_flower,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
aqua_fur,YES,NO,,UNCLASSIFIED,,
aqua_gem,YES,NO,,UNCLASSIFIED,,
aqua_gloves,YES,NO,,UNCLASSIFIED,,
aqua_hair,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
aqua_hairband,YES,NO,,UNCLASSIFIED,,
aqua_halo,YES,NO,,UNCLASSIFIED,,
aqua_hanfu,YES,NO,,UNCLASSIFIED,,
aqua_haori,YES,NO,,UNCLASSIFIED,,
aqua_hat,YES,NO,,UNCLASSIFIED,,
aqua_headband,YES,NO,,UNCLASSIFIED,,
aqua_helmet,YES,NO,,UNCLASSIFIED,,
aqua_hood,YES,NO,,UNCLASSIFIED,,
aqua_hoodie,YES,NO,,UNCLASSIFIED,,
aqua_horns,YES,NO,,UNCLASSIFIED,,
aqua_jacket,YES,NO,,UNCLASSIFIED,,
aqua_kimono,YES,NO,,UNCLASSIFIED,,
aqua_leg_warmers,YES,NO,,UNCLASSIFIED,,
aqua_leotard,YES,NO,,UNCLASSIFIED,,
aqua_lips,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
aqua_male_swimwear,YES,NO,,UNCLASSIFIED,,
aqua_nails,YES,NO,,UNCLASSIFIED,,
aqua_neckerchief,YES,NO,,UNCLASSIFIED,,
aqua_necktie,YES,NO,,UNCLASSIFIED,,
aqua_nipples,YES,YES,,UNCLASSIFIED,,
aqua_one-piece_swimsuit,YES,NO,,UNCLASSIFIED,,
aqua_outline,YES,NO,,UNCLASSIFIED,,
aqua_overalls,YES,NO,,UNCLASSIFIED,,
aqua_pajamas,YES,NO,,UNCLASSIFIED,,
aqua_panties,YES,NO,,UNCLASSIFIED,,
aqua_pants,YES,NO,,UNCLASSIFIED,,
aqua_pantyhose,YES,NO,,UNCLASSIFIED,,
aqua_petals,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
aqua_pubic_hair,YES,NO,,UNCLASSIFIED,,
aqua_pupils,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
aqua_pussy,YES,YES,,UNCLASSIFIED,,
aqua_ribbon,YES,NO,,UNCLASSIFIED,,
aqua_robe,YES,NO,,UNCLASSIFIED,,
aqua_rose,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
aqua_sailor_collar,YES,NO,,UNCLASSIFIED,,
aqua_sandals,YES,NO,,UNCLASSIFIED,,
aqua_sarong,YES,NO,,UNCLASSIFIED,,
aqua_sash,YES,NO,,UNCLASSIFIED,,
aqua_scales,YES,NO,,UNCLASSIFIED,,
aqua_scarf,YES,NO,,UNCLASSIFIED,,
aqua_sclera,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,,HOLDOUT_240:chunk_001_review_v1.csv
aqua_scrunchie,YES,NO,,UNCLASSIFIED,,
aqua_shawl,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,,PILOT_700:chunk_005_review_v1.csv
aqua_shirt,YES,NO,,UNCLASSIFIED,,
aqua_shoes,YES,NO,,UNCLASSIFIED,,
aqua_shorts,YES,NO,,UNCLASSIFIED,,
aqua_shrug,YES,NO,,UNCLASSIFIED,,
aqua_skin,YES,NO,,UNCLASSIFIED,,
aqua_skirt,YES,NO,,UNCLASSIFIED,,
aqua_sleeves,YES,NO,,UNCLASSIFIED,,
aqua_socks,YES,NO,,UNCLASSIFIED,,
aqua_sports_bra,YES,NO,,UNCLASSIFIED,,
aqua_streaks,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
aqua_suit,YES,NO,,UNCLASSIFIED,,
aqua_sweater,YES,NO,,UNCLASSIFIED,,
aqua_sweater_vest,YES,NO,,UNCLASSIFIED,,
aqua_tail,YES,NO,,UNCLASSIFIED,,
aqua_tank_top,YES,NO,,UNCLASSIFIED,,
aqua_theme,YES,NO,,UNCLASSIFIED,,
aqua_thighhighs,YES,NO,,UNCLASSIFIED,,
aqua_tongue,YES,NO,,UNCLASSIFIED,,
aqua_trim,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,,PILOT_700:chunk_007_review_v1.csv
aqua_tunic,YES,NO,,UNCLASSIFIED,,
aqua_umbrella,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,,PILOT_700:chunk_007_review_v1.csv
aqua_vest,YES,NO,,UNCLASSIFIED,,
aqua_visor_cap,YES,NO,,UNCLASSIFIED,,
aqua_wings,YES,NO,,UNCLASSIFIED,,
aqua_wrist_cuffs,YES,NO,,UNCLASSIFIED,,
aquamarine_(gemstone),YES,NO,,UNCLASSIFIED,,
aquarium,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
aquarium_tunnel,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
aquarius_(constellation),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
aquarius_(symbol),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
aquarius_(zodiac),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
aqueduct,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
aquila_(constellation),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
aquila_(symbol),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
aquila_favonia_(genshin_impact),YES,NO,,UNCLASSIFIED,,
aquiline_nose,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,,HOLDOUT_240:chunk_001_review_v1.csv
ar-10,YES,NO,,UNCLASSIFIED,,
ar-15,YES,NO,,UNCLASSIFIED,,
ar-18,YES,NO,,UNCLASSIFIED,,
ar-57,YES,NO,,UNCLASSIFIED,,
ara_ara,YES,NO,,UNCLASSIFIED,,
arabesque_(pose),YES,NO,,UNCLASSIFIED,,
arabian_clothes,YES,NO,,UNCLASSIFIED,,
arabic_text,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
arachne,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
arachne_boy,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
aragami,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
araizumi_rui_(style),YES,NO,,UNCLASSIFIED,,
araki_hirohiko_(style),YES,NO,,UNCLASSIFIED,,
arakumo_gakuen,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
aramasa,YES,NO,,UNCLASSIFIED,,
aramis_high_school_uniform,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
aran_legwear,YES,NO,,UNCLASSIFIED,,
aran_sweater,YES,NO,,UNCLASSIFIED,,
arashiyama_squad's_uniform,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
arawi_keiichi_(style),YES,NO,,UNCLASSIFIED,,
arc_de_triomphe,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
arc_phone,YES,NO,,UNCLASSIFIED,,
arc_reactor,YES,NO,,UNCLASSIFIED,,
arcade,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
arcade_(architecture),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
arcade_cabinet,YES,NO,,UNCLASSIFIED,,
arcade_stick,YES,NO,,UNCLASSIFIED,,
arch,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
arch_bridge,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
archaic_set_(zelda),YES,NO,,UNCLASSIFIED,,
arched_back,YES,NO,,UNCLASSIFIED,,
arched_bangs,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
arched_crown,YES,NO,,UNCLASSIFIED,,
arched_soles,YES,NO,,UNCLASSIFIED,,
arched_window,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
archer_(fate)_(cosplay),YES,NO,,UNCLASSIFIED,,
archery,YES,NO,,UNCLASSIFIED,,
archery_dojo,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
archery_shooting_glove,YES,NO,,UNCLASSIFIED,,
archetype_inception_(fate/grand_order),YES,NO,,UNCLASSIFIED,,
architecture,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
archon_mark,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
arcle_(kuuga),YES,NO,,UNCLASSIFIED,,
arctic_fox,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
arcueid_brunestud_(cosplay),YES,NO,,UNCLASSIFIED,,
ardor_blossom_star_(e.g.o),YES,NO,,UNCLASSIFIED,,
are_you_a_virgin?_(meme),YES,NO,,UNCLASSIFIED,,
are_you_my_master,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
area_15,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
areadbhar_(fire_emblem),YES,NO,,UNCLASSIFIED,,
arena,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
arena_(company),YES,NO,,UNCLASSIFIED,,
areola,NO,YES,,UNCLASSIFIED,,
areola_measuring,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,,PILOT_700:chunk_001_review_v1.csv
areola_piercing,YES,YES,,UNCLASSIFIED,,
areola_slip,YES,YES,,UNCLASSIFIED,,
areolae,NO,YES,,UNCLASSIFIED,,
argentina,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,,PILOT_700:chunk_006_review_v1.csv
argentinian_flag,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
argentinian_flag_print,YES,NO,,UNCLASSIFIED,,
argentinian_national_soccer_team_uniform,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
argonauts_(fate),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
argonian,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
arguing,YES,NO,,UNCLASSIFIED,,
argyle_background,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
argyle_bikini,YES,NO,,UNCLASSIFIED,,
argyle_bow,YES,NO,,UNCLASSIFIED,,
argyle_bowtie,YES,NO,,UNCLASSIFIED,,
argyle_cape,YES,NO,,UNCLASSIFIED,,
argyle_cardigan,YES,NO,,UNCLASSIFIED,,
argyle_cloak,YES,NO,,UNCLASSIFIED,,
argyle_clothes,YES,NO,,UNCLASSIFIED,,
argyle_coat,YES,NO,,UNCLASSIFIED,,
argyle_dress,YES,NO,,UNCLASSIFIED,,
argyle_footwear,YES,NO,,UNCLASSIFIED,,
argyle_gloves,YES,NO,,UNCLASSIFIED,,
argyle_hairband,YES,NO,,UNCLASSIFIED,,
argyle_hat,YES,NO,,UNCLASSIFIED,,
argyle_jacket,YES,NO,,UNCLASSIFIED,,
argyle_kimono,YES,NO,,UNCLASSIFIED,,
argyle_necktie,YES,NO,,UNCLASSIFIED,,
argyle_pants,YES,NO,,UNCLASSIFIED,,
argyle_pantyhose,YES,NO,,UNCLASSIFIED,,
argyle_ribbon,YES,NO,,UNCLASSIFIED,,
argyle_scarf,YES,NO,,UNCLASSIFIED,,
argyle_shirt,YES,NO,,UNCLASSIFIED,,
argyle_skirt,YES,NO,,UNCLASSIFIED,,
argyle_sleeves,YES,NO,,UNCLASSIFIED,,
argyle_socks,YES,NO,,UNCLASSIFIED,,
argyle_sweater,YES,NO,,UNCLASSIFIED,,
argyle_sweater_vest,YES,NO,,UNCLASSIFIED,,
argyle_thighhighs,YES,NO,,UNCLASSIFIED,,
argyle_vest,YES,NO,,UNCLASSIFIED,,
aria_(zenless_zone_zero)_(cosplay),YES,NO,,UNCLASSIFIED,,
aria_company_uniform,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
aria_gakuen_school_uniform,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
aries_(constellation),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
aries_(symbol),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
aries_(zodiac),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
arima_kinen,YES,NO,,UNCLASSIFIED,,
aris_(blue_archive)_(cosplay),YES,NO,,UNCLASSIFIED,,
aris_dance_(meme),YES,NO,,UNCLASSIFIED,,
arisaka,YES,NO,,UNCLASSIFIED,,
aristocratic_clothes,YES,NO,,UNCLASSIFIED,,
arisugawa_academy_school_uniform,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
arius_squad_(blue_archive),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
arm_above_head,YES,NO,,UNCLASSIFIED,,
arm_across_chest,YES,NO,,UNCLASSIFIED,,
arm_across_neck,YES,NO,,UNCLASSIFIED,,
arm_across_waist,YES,NO,,UNCLASSIFIED,,
arm_armor,YES,NO,,UNCLASSIFIED,,
arm_around_another's_back,YES,NO,,UNCLASSIFIED,,
arm_around_another's_waist,YES,NO,,UNCLASSIFIED,,
arm_around_neck,YES,NO,,UNCLASSIFIED,,
arm_around_shoulder,YES,NO,,UNCLASSIFIED,,
arm_at_side,YES,NO,,UNCLASSIFIED,,
arm_behind_back,YES,NO,,UNCLASSIFIED,,
arm_behind_head,YES,NO,,UNCLASSIFIED,,
arm_behind_leg,YES,NO,,UNCLASSIFIED,,
arm_belt,YES,NO,,UNCLASSIFIED,,
arm_between_another's_legs,YES,NO,,UNCLASSIFIED,,
arm_between_breasts,YES,YES,,UNCLASSIFIED,,
arm_blade,YES,NO,,UNCLASSIFIED,,
arm_bow,YES,NO,,UNCLASSIFIED,,
arm_cannon,YES,NO,,UNCLASSIFIED,,
arm_cast,YES,NO,,UNCLASSIFIED,,
arm_cuffs,YES,NO,,UNCLASSIFIED,,
arm_cutout,YES,YES,,UNCLASSIFIED,,
arm_fins,YES,NO,,UNCLASSIFIED,,
arm_freckles,YES,NO,,UNCLASSIFIED,,
arm_garter,YES,NO,,UNCLASSIFIED,,
arm_guards,YES,NO,,UNCLASSIFIED,,
arm_hair,YES,NO,,UNCLASSIFIED,,
arm_held_back,YES,NO,,UNCLASSIFIED,,
arm_holster,YES,NO,,UNCLASSIFIED,,
arm_hug,YES,NO,,UNCLASSIFIED,,
arm_markings,YES,NO,,UNCLASSIFIED,,
arm_mounted_weapon,YES,NO,,UNCLASSIFIED,,
arm_on_another's_head,YES,NO,,UNCLASSIFIED,,
arm_on_another's_leg,YES,NO,CONTEXTUAL,HUMAN_REVIEWED,,PILOT_700:chunk_005_review_v1.csv
arm_on_another's_shoulder,YES,NO,,UNCLASSIFIED,,
arm_on_knee,YES,NO,,UNCLASSIFIED,,
arm_on_own_head,YES,NO,,UNCLASSIFIED,,
arm_on_own_leg,YES,NO,,UNCLASSIFIED,,
arm_on_table,YES,NO,,UNCLASSIFIED,,
arm_on_thigh,YES,NO,,UNCLASSIFIED,,
arm_out_of_frame,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
arm_out_of_sleeve,YES,NO,,UNCLASSIFIED,,
arm_over_shoulder,YES,NO,,UNCLASSIFIED,,
arm_piercing,YES,NO,,UNCLASSIFIED,,
arm_pillow,YES,NO,,UNCLASSIFIED,,
arm_pouch,YES,NO,,UNCLASSIFIED,,
arm_rest,YES,NO,,UNCLASSIFIED,,
arm_ribbon,YES,NO,,UNCLASSIFIED,,
arm_scarf,YES,NO,,UNCLASSIFIED,,
arm_scrunchie,YES,NO,,UNCLASSIFIED,,
arm_shield,YES,NO,,UNCLASSIFIED,,
arm_slave_(mecha),YES,NO,,UNCLASSIFIED,,
arm_sling,YES,NO,,UNCLASSIFIED,,
arm_snake,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
arm_spikes,YES,NO,,UNCLASSIFIED,,
arm_strap,YES,NO,,UNCLASSIFIED,,
arm_support,YES,NO,,UNCLASSIFIED,,
arm_tattoo,YES,NO,,UNCLASSIFIED,,
arm_under_breasts,YES,YES,,UNCLASSIFIED,,
arm_up,YES,NO,,UNCLASSIFIED,,
arm_vines,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
arm_warmers,YES,NO,,UNCLASSIFIED,,
arm_wrap,YES,NO,,UNCLASSIFIED,,
arm_wrestling,YES,NO,,UNCLASSIFIED,,
armadillo,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
armadillo_ears,YES,NO,,UNCLASSIFIED,,
armadillo_tail,YES,NO,,UNCLASSIFIED,,
armatus_(tales),YES,NO,,UNCLASSIFIED,,
armband,YES,NO,,UNCLASSIFIED,,
armband_grab,YES,NO,,UNCLASSIFIED,,
armbar,YES,NO,,UNCLASSIFIED,,
armbinder,YES,YES,,UNCLASSIFIED,,
armchair,YES,NO,,UNCLASSIFIED,,
armet,YES,NO,,UNCLASSIFIED,,
armillary_sphere,YES,NO,,UNCLASSIFIED,,
armless_amputee,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,,PILOT_700:chunk_003_review_v1.csv
armlet,YES,NO,,UNCLASSIFIED,,
armlock,YES,NO,,UNCLASSIFIED,,
armor,YES,NO,,UNCLASSIFIED,,
armor_girls_project,YES,NO,,UNCLASSIFIED,,
armor_skirt,YES,NO,,UNCLASSIFIED,,
armor_under_clothes,YES,NO,,UNCLASSIFIED,,
armored_animal,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
armored_bodysuit,YES,NO,,UNCLASSIFIED,,
armored_boots,YES,NO,,UNCLASSIFIED,,
armored_collar,YES,NO,,UNCLASSIFIED,,
armored_corset,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,,PILOT_700:chunk_004_review_v1.csv
armored_dress,YES,NO,,UNCLASSIFIED,,
armored_legwear,YES,NO,,UNCLASSIFIED,,
armored_leotard,YES,NO,,UNCLASSIFIED,,
armored_personnel_carrier,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
armored_shoes,YES,NO,,UNCLASSIFIED,,
armored_skirt,YES,NO,,UNCLASSIFIED,,
armored_trooper,YES,NO,,UNCLASSIFIED,,
armored_vehicle,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
armory,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
armpit_carry,YES,NO,,UNCLASSIFIED,,
armpit_crease,YES,NO,,UNCLASSIFIED,,
armpit_cutout,YES,YES,,UNCLASSIFIED,,
armpit_focus,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,,PILOT_700:chunk_002_review_v1.csv
armpit_hair,YES,NO,,UNCLASSIFIED,,
armpit_hair_peek,YES,YES,,UNCLASSIFIED,,
armpit_hold,YES,NO,,UNCLASSIFIED,,
armpit_licking,NO,YES,,UNCLASSIFIED,,
armpit_onigiri,YES,NO,,UNCLASSIFIED,,
armpit_peek,YES,YES,,UNCLASSIFIED,,
armpit_sex,YES,YES,SEXUAL,HUMAN_REVIEWED,,HOLDOUT_240:chunk_003_review_v1.csv
armpit_stubble,YES,NO,,UNCLASSIFIED,,
armpits,YES,NO,,UNCLASSIFIED,,
arms_across_body,YES,NO,,UNCLASSIFIED,,
arms_around_another's_back,YES,NO,,UNCLASSIFIED,,
arms_around_another's_waist,YES,NO,,UNCLASSIFIED,,
arms_around_neck,YES,NO,,UNCLASSIFIED,,
arms_around_self,YES,NO,,UNCLASSIFIED,,
arms_at_sides,YES,NO,,UNCLASSIFIED,,
arms_behind_back,YES,NO,,UNCLASSIFIED,,
arms_behind_head,YES,NO,,UNCLASSIFIED,,
arms_between_legs,YES,NO,,UNCLASSIFIED,,
arms_bound,NO,YES,,UNCLASSIFIED,,
arms_bound_above_head,YES,YES,,UNCLASSIFIED,,
arms_bound_apart,YES,YES,,UNCLASSIFIED,,
arms_on_another's_shoulder,YES,NO,,UNCLASSIFIED,,
arms_on_head,YES,NO,,UNCLASSIFIED,,
arms_on_knees,YES,NO,,UNCLASSIFIED,,
arms_on_table,YES,NO,,UNCLASSIFIED,,
arms_tied,NO,YES,,UNCLASSIFIED,,
arms_under_breasts,YES,YES,,UNCLASSIFIED,,
arms_up,YES,NO,,UNCLASSIFIED,,
