identity_key,is_general,is_special,sexual_intent,review_status,rule_id,evidence
dendro_symbol_(genshin_impact),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
dendrobium_schema,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
deneb_(star),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
denial,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLUSTER_V10,v8 conservative cluster triage; v9 adversarial scan; v9 counterexample-driven relationship refinement; independent v10 fresh holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
denim,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLUSTER_V10,v8 conservative cluster triage; v9 adversarial scan; v9 counterexample-driven relationship refinement; independent v10 fresh holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
denim_apron,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
denim_bikini,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,HUMAN_NON_SEXUAL_V69,full semantic review of fixed V69 candidate set
denim_dress,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
denim_jacket,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
denim_overalls,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
denim_shirt,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
denim_shorts,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
denim_skirt,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
denim_vest,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
denji_(chainsaw_man)_(cosplay),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
denki_anma,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V50,full human review of fixed V50 candidate set
denpa_song,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,HUMAN_NON_SEXUAL_V108,full semantic review of fixed V108 candidate set
dent,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_BODY_PART_V19_2,BODY_PART v19.2 low-risk identity set; conservative boundary ejection; fresh salted holdout 120/120 NON_SEXUAL
dental_chair,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
dental_filling,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_BODY_PART_V19_2,BODY_PART v19.2 low-risk identity set; conservative boundary ejection; fresh salted holdout 120/120 NON_SEXUAL
dental_gag,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V61,full semantic review of fixed V61 candidate set
dentist,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
dentures,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_BODY_PART_V19_2,BODY_PART v19.2 low-risk identity set; conservative boundary ejection; fresh salted holdout 120/120 NON_SEXUAL
deodorant,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
departure_board,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
depressed,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLUSTER_V10,v8 conservative cluster triage; v9 adversarial scan; v9 counterexample-driven relationship refinement; independent v10 fresh holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
depth_charge,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
depth_charge_projector,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
depth_of_field,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
deredere,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLUSTER_V10,v8 conservative cluster triage; v9 adversarial scan; v9 counterexample-driven relationship refinement; independent v10 fresh holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
derringer,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
descensored,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED
desert,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
desert_camouflage,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLUSTER_V10,v8 conservative cluster triage; v9 adversarial scan; v9 counterexample-driven relationship refinement; independent v10 fresh holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
desert_eagle,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
desert_tech_mdr,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
desert_voe_set_(zelda),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
desi,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
design_speculation,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLUSTER_V10,v8 conservative cluster triage; v9 adversarial scan; v9 counterexample-driven relationship refinement; independent v10 fresh holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
designer's_reflection_(shining_nikki),YES,NO,NON_SEXUAL,HUMAN_REVIEWED,HUMAN_NON_SEXUAL_V108,full semantic review of fixed V108 candidate set
desire_driver,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
desk,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
desk_lamp,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
desk_slam,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_ACTION_LOWRISK_V17,action v17 conservative low-risk subcluster; fresh independent holdout 120/120 NON_SEXUAL
desktop_(computing),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
despair,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLUSTER_V10,v8 conservative cluster triage; v9 adversarial scan; v9 counterexample-driven relationship refinement; independent v10 fresh holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
desperation,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLUSTER_V10,v8 conservative cluster triage; v9 adversarial scan; v9 counterexample-driven relationship refinement; independent v10 fresh holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
dessert,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
destiny's_embrace_(kingdom_hearts),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
destroid,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
destroyer,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
destroyer_(eve_online),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
destruction,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_ACTION_LOWRISK_V17,action v17 conservative low-risk subcluster; fresh independent holdout 120/120 NON_SEXUAL
desu,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
detachable_thumb,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_BODY_PART_V19_2,BODY_PART v19.2 low-risk identity set; conservative boundary ejection; fresh salted holdout 120/120 NON_SEXUAL
detached_ahoge,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
detached_arm,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_BODY_PART_V19_2,BODY_PART v19.2 low-risk identity set; conservative boundary ejection; fresh salted holdout 120/120 NON_SEXUAL
detached_cape,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
detached_collar,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,HUMAN_NON_SEXUAL_CLOTHING_ACCESSORY_V27,full human review of all 178 General-only CLOTHING/ACCESSORY candidates; fixed review policy
detached_ears,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_BODY_PART_V19_2,BODY_PART v19.2 low-risk identity set; conservative boundary ejection; fresh salted holdout 120/120 NON_SEXUAL
detached_eyes,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
detached_hood,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
detached_horns,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_BODY_PART_V19_2,BODY_PART v19.2 low-risk identity set; conservative boundary ejection; fresh salted holdout 120/120 NON_SEXUAL
detached_leggings,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
detached_legs,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_BODY_PART_V19_2,BODY_PART v19.2 low-risk identity set; conservative boundary ejection; fresh salted holdout 120/120 NON_SEXUAL
detached_magazine_(weapon),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
detached_pants,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
detached_sleeves,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
detached_tail,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_BODY_PART_V19_2,BODY_PART v19.2 low-risk identity set; conservative boundary ejection; fresh salted holdout 120/120 NON_SEXUAL
detached_wings,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_BODY_PART_V19_2,BODY_PART v19.2 low-risk identity set; conservative boundary ejection; fresh salted holdout 120/120 NON_SEXUAL
detective,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
detergent,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
determined,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLUSTER_V10,v8 conservative cluster triage; v9 adversarial scan; v9 counterexample-driven relationship refinement; independent v10 fresh holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
detonator,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
deuman,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
deva_battle_suit,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
deviantart_logo,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
deviantart_username,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
devil_bringer,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
devil_fruit,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
devil_fruit_power,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
devil_sword_dante,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
devil_trigger,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_BODY_PART_V19_2,BODY_PART v19.2 low-risk identity set; conservative boundary ejection; fresh salted holdout 120/120 NON_SEXUAL
deviruchi_hat,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
devyat'_association_north_uniform,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
dew_drop,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
dewlap,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_BODY_PART_V19_2,BODY_PART v19.2 low-risk identity set; conservative boundary ejection; fresh salted holdout 120/120 NON_SEXUAL
dezombification,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLUSTER_V10,v8 conservative cluster triage; v9 adversarial scan; v9 counterexample-driven relationship refinement; independent v10 fresh holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
dff_threesome,NO,YES,SEXUAL,AUTO_HIGH_CONF,AUTO_SEXUAL_EXPLICIT_SPECIAL_LEXEMES_V2,PILOT_23_23+HOLDOUT_80_80
dhyana_mudra,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_POSE_V14_2,pose v14.2 final clean set; iterative sexual/fetish pose boundary refinement; fresh v14.2 holdout 120/120 NON_SEXUAL
dia_de_muertos,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLUSTER_V10,v8 conservative cluster triage; v9 adversarial scan; v9 counterexample-driven relationship refinement; independent v10 fresh holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
diable_jambe,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
diagonal-striped_background,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
diagonal-striped_bikini,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,HUMAN_NON_SEXUAL_V69,full semantic review of fixed V69 candidate set
diagonal-striped_border,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLUSTER_V10,v8 conservative cluster triage; v9 adversarial scan; v9 counterexample-driven relationship refinement; independent v10 fresh holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
diagonal-striped_bow,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLUSTER_V10,v8 conservative cluster triage; v9 adversarial scan; v9 counterexample-driven relationship refinement; independent v10 fresh holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
diagonal-striped_bowtie,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
diagonal-striped_clothes,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
diagonal-striped_hat,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
diagonal-striped_headwear,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
diagonal-striped_legwear,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
diagonal-striped_neckerchief,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
diagonal-striped_necktie,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
diagonal-striped_ribbon,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
diagonal-striped_shirt,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
diagonal-striped_skirt,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
diagonal-striped_thighhighs,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,HUMAN_NON_SEXUAL_V63,full semantic review of fixed V63 candidate set
diagonal_bangs,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
diagram,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLUSTER_V10,v8 conservative cluster triage; v9 adversarial scan; v9 counterexample-driven relationship refinement; independent v10 fresh holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
dial,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
dial_television,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
dialogue,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
dialogue_options,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
diamond-shaped_brooch,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
diamond-shaped_earrings,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
diamond-shaped_pupils,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
diamond_(gemstone),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
diamond_(minecraft),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
diamond_(shape),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLUSTER_V10,v8 conservative cluster triage; v9 adversarial scan; v9 counterexample-driven relationship refinement; independent v10 fresh holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
diamond_brooch,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
diamond_button,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
diamond_choker,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,HUMAN_NON_SEXUAL_CLOTHING_ACCESSORY_V27,full human review of all 178 General-only CLOTHING/ACCESSORY candidates; fixed review policy
