queue_id,campaign_id,owner_slot,owner_branch,campaign_key,campaign_fingerprint,research_state,work_buckets,member_count,member_ids/tags,source_units,priority,source_hint_urls,source_hint_review_ids,prior_checked_routes
q2-4d369d689e0b14590eab,pc2-409a30f967043b6a622c8c20,2,research/issue180-forward-2,authority:science_adventure,6363a2aeb5a11dfafd9a65a506fa09d4040d0662c15ac6a471d5dc2d414c29ae,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",20,"[""akiha_rumiho"",""alexis_leskinen"",""amane_suzuha"",""amane_yuki"",""gero-froggy"",""hashida_itaru"",""hiyajou_maho"",""kiryuu_moeka"",""kurushima_kaede"",""makise_kurisu"",""nakase_katsumi"",""nishijou_takumi"",""okabe_rintarou"",""orihara_kozue"",""sakihata_rimi"",""shiina_kagari"",""shiina_mayuri"",""tennouji_nae"",""tennouji_yuugo"",""urushibara_luka""]","[{""unit_id"":""ru3-23e20cf647f5df255fc3"",""member_ids_sha256"":""b12d530695311e51f928f42345577c8a5a25b25162b6b8e9379c440d315973ba""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-07f8ebd10d8999e6b2dc9405,2,research/issue180-forward-2,authority:world_dai_star,896044b62ed36ad1ca982b4581027f0101496b6ccbdf55f5dbf695e1c60c3d17,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",20,"[""akiru_kamira"",""fudeshima_shigure"",""karasumori_daikoku"",""kathrina_griebel"",""lilja_kurtbay"",""motosu_towa"",""nekoashi_tsubomi"",""niizuma_yae"",""ootori_kokona"",""ramona_wolf"",""renjakuno_hatsumi"",""sasuga_chisa"",""senju_iroha"",""senju_koyomi"",""shiromaru_mito"",""toneri_nikako"",""wang_xue"",""yanagiba_panda"",""yonaguni_hikari"",""yorozu_iruru""]","[{""unit_id"":""ru3-38f6b61b1162b87ebc32"",""member_ids_sha256"":""8cbec8447fd1c0bb3a5daac19cc57a8d966a281d7bbf564c32cefcb3ff113cc3""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-6ac41fbe84d619a29a50a0ec,2,research/issue180-forward-2,authority:fate/grand_order,713c5da0e9cb0f35544ba4baf6ab245bf0e29d7e2332c7fa779d27476b34ba20,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",19,"[""akimitsu-dono"",""akuta_hinako"",""beni-enma_alter"",""beryl_gut"",""bodhisattva"",""cerejeira_elron"",""chaldea_no_mono"",""daybit_sem_void"",""jingle_abel_meuniere"",""k6-x4"",""kadoc_zemlupus"",""lev_lainur_flauros"",""marisbury_animusphere"",""ophelia_phamrsolone"",""romani_archaman"",""scandinavia_peperoncino"",""sion_eltnam_sokaris"",""u-olga_marie"",""yog-sothoth""]","[{""unit_id"":""ru3-1be67a90964804c879e8"",""member_ids_sha256"":""84955ba8d785599931194279ccd156ef1438928711a17798de74aeaee902913d""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-3987dde1658577c6b3651cde,2,research/issue180-forward-2,authority:overwatch,d3ec1b5784fe19752715b1332bd6cfd10be5acdabf153dcc3265aa431f50c835,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",19,"[""academy_d.va"",""black_cat_d.va"",""blackwatch_genji"",""captain_amari"",""classic_d.va"",""combat_medic_ziegler"",""cote_d'azur_widowmaker"",""cruiser_d.va"",""devil_mercy"",""imp_mercy"",""kira-kira_kiriko"",""officer_d.va"",""overwatch_2_d.va"",""pachimari"",""palanquin_d.va"",""pink_mercy"",""shooting_star_d.va"",""winged_victory_mercy"",""witch_mercy""]","[{""unit_id"":""ru3-45fc6836de92bb466e5b"",""member_ids_sha256"":""622fe894cb29f811b63a2716edd15d7017fa6ac3445ce6b26b0097487e5261ae""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-aa7f89f84924fc769a134151,2,research/issue180-forward-2,authority:kingdom_hearts,1c0da136e216a8774d4a9074f87f0704d6cf68d111bd33f6c4401a095072ebf9,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",18,"[""ansem_seeker_of_darkness"",""chirithy"",""demyx"",""larxene"",""lexaeus"",""luxord"",""marluxia"",""master_xehanort"",""namine"",""olette"",""roxas"",""saix"",""vexen"",""xaldin"",""xemnas"",""xigbar"",""young_xehanort"",""zexion""]","[{""unit_id"":""ru3-39e865f34ee77162da6f"",""member_ids_sha256"":""360f671b9973776c779522da9b2f7bb815136fa5d52f3fbac1dd894db6d4b579""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-d027310e770fb36efd34905a,2,research/issue180-forward-2,authority:minecraft_youtube,be56ae01679a0cd48c82de3a3e2ab0ba0b88e1d7b9d96815b667d487bfe46861,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",18,"[""badboyhalo"",""geminitay"",""goodtimeswithscar"",""jaiden_animations"",""ldshadowlady"",""pearlescentmoon"",""ph1lza"",""quackity"",""ranboo"",""skeppy"",""slimecicle"",""smajor1995"",""smallishbeans"",""solidaritygaming"",""technoblade"",""tommyinnit"",""tubbo"",""wilbur_soot""]","[{""unit_id"":""ru3-f9b890fc0667a4a17837"",""member_ids_sha256"":""55bceb9a99b7eac892c2946623818e562e07a983375919e88b6ddeca607701c5""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-3bc566804d08291211b0b563,2,research/issue180-forward-2,authority:mushoku_tensei,a4ae2abfd4f51816b5ed726900033f7b41b331aa9099143d32b38e216a92d839,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",18,"[""aisha_greyrat"",""elinalise_dragonroad"",""eris_greyrat"",""ghislaine_dedoldia"",""hilda_boreas_greyrat"",""kishirika_kishirisu"",""lara_greyrat"",""lillia_greyrat"",""linia_dedoldia"",""lucy_greyrat"",""nanahoshi_shizuka"",""norn_greyrat"",""paul_greyrat"",""pursena_adoldia"",""roxy_migurdia"",""rudeus_greyrat"",""ruijerd_superdia"",""zenith_greyrat""]","[{""unit_id"":""ru3-b73104baa09838ed0652"",""member_ids_sha256"":""c1a00d465d503019b3f432a1d1763165f8b5f69a56332ef09bee74ba84576ece""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-08bc8f56f03e20769864de0c,2,research/issue180-forward-2,authority:dungeon_meshi,cd0da3a67a536ecda717fb806d6be83713fdb1bef297e8c9b8130e7004797cd2,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",17,"[""chilchuck_tims"",""cithis"",""falin_touden"",""fleki"",""inutade"",""izutsumi"",""kabru"",""laios_touden"",""lycion"",""maizuru"",""marcille_donato"",""mickbell_tomas"",""milsiril"",""mithrun"",""mithrun's_brother"",""pattadol"",""shurou""]","[{""unit_id"":""ru3-8a0f7201fead3487098f"",""member_ids_sha256"":""5534ffbb6a41b38f7b5860261b1f7c88a6f0c90d8dbfd2fe6424d127b3e16aca""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-8d4e2a416c8760f6197281d9,2,research/issue180-forward-2,authority:the_hundred_line_-last_defense_academy-,f25341e67bc33add799c2cd5d27bbdbdef425c0838f2b9dbe2f3084002b7f44d,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",17,"[""amemiya_darumi"",""aotsuki_eito"",""ginzaki_shouma"",""kashimiya_karua"",""kawana_tsubasa"",""kirifuji_nozomi"",""magadori_kyoshika"",""maruko_gaku"",""mojiro_moko"",""omokage_yugamu"",""oosuzuki_kurara"",""shizuhara_hiruko"",""sumino_takumi"",""tsukumo_ima"",""tsukumo_kako"",""v'ehxness"",""yakushiji_takemaru""]","[{""unit_id"":""ru3-b0fe99133095f6013006"",""member_ids_sha256"":""8c41914034e11dcdd67b5bee49bea80bd55e26f17b37d7f43c18e5fa15f823b4""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-e67c604860743e5a91949347,2,research/issue180-forward-2,authority:tsurezure_children,859d1565e6f4038c55efdad93e8d8345dd6f6e75fd2323873149fe1006978496,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",17,"[""akagi_masafumi"",""furuya_jun"",""gouda_takeru"",""iijima_kana"",""kaji_ryouko"",""kamine_ayaka"",""katori_shin'ichi"",""kurihara_chiyo"",""minagawa_yuki"",""sasahara_satsuki"",""shibasaki_erika"",""sugawara_takurou"",""takano_chizuru"",""takase_haruhiko"",""ubukata_shinji"",""uchimura_chiaki"",""yamane_takao""]","[{""unit_id"":""ru3-702e8d572d650408db1a"",""member_ids_sha256"":""f9e287e6697383a8de0ffdc9214e981fa39f4e7cd9215c7db551b82c5c147824""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-473e26a7c6099aca60d28e12,2,research/issue180-forward-2,authority:gochuumon_wa_usagi_desu_ka?,203efa30c00e326f251e716b4e611b9418318ed8b1419c736f8a31f832d59b83,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",16,"[""aoyama_blue_mountain"",""fuiba_fuyu"",""hoto_cocoa"",""hoto_mocha"",""jinja_eru"",""jinja_natsume"",""jouga_maya"",""kafuu_chino"",""kirima_syaro"",""minase_inori"",""natsu_megumi"",""phantom_thief_lapin"",""taneda_risa"",""tedeza_rize"",""ujimatsu_chiya"",""wild_geese""]","[{""unit_id"":""ru3-9becd4cb26070ca513df"",""member_ids_sha256"":""f7cb302dd707c730481120412755dfac50e6733898bf3de5bf3cd3001259c6a5""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-07b9d97e8c7c67626c30a54b,2,research/issue180-forward-2,authority:idoly_pride,a0daad34976292b130705a6d27230f92f5f447692bd7d8179fb7f34ca6845742,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",16,"[""akazaki_kokoro"",""hayasaka_mei"",""hyodou_shizuku"",""ibuki_nagisa"",""ichinose_rei"",""igawa_aoi"",""kanzaki_rio"",""komiyama_ai"",""nagase_kotono"",""nagase_mana"",""narumiya_suzu"",""okuyama_sumire"",""shiraishi_chisa"",""shiraishi_saki"",""suzumura_yuu"",""tendou_rui""]","[{""unit_id"":""ru3-b78241479b1aae1d4767"",""member_ids_sha256"":""5a7f631240ba790d302cdba3d29d884f80c7f1df60642f92c53ec444aa4e2059""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-15455098b37dd8d6b725da8b,2,research/issue180-forward-2,authority:mahou_shoujo_ni_akogarete,b243da260df6db79b5de10d34edb09382eb8ae8f821794ba9f655a2429f6441e,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",16,"[""akoya_matama"",""anemo_nemo"",""araga_kiwi"",""hanabishi_haruka"",""hiiragi_utena"",""leberblume"",""loco_musica"",""magia_azure"",""magia_baiser"",""magia_magenta"",""magia_sulfur"",""minakami_sayo"",""morino_korisu"",""nero_alice"",""tenkawa_kaoruko"",""venalita""]","[{""unit_id"":""ru3-799e89959e09bbd3924e"",""member_ids_sha256"":""05b0078672797c1a21710f42ccba419b5436113c48b722c0f82af0b31d744ec8""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-5f77522ec7c5f986953c1b4e,2,research/issue180-forward-2,authority:mega_man_(classic),fcd1419689e92087509ed02066740415134f174913633b0758bc7f0de04d60d5,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",16,"[""air_man"",""bomb_man"",""bubble_man"",""crash_man"",""cut_man"",""elec_man"",""fire_man"",""flash_man"",""guts_man"",""heat_man"",""ice_man"",""metal_man"",""proto_man"",""quick_man"",""splash_woman"",""wood_man""]","[{""unit_id"":""ru3-ab13e5c5ca42eb12c39d"",""member_ids_sha256"":""17280dd9e3abbaafdbaae9efe352141de0949d222aad93483932a92cdc0a0357""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-1694edf5b50970327b56178f,2,research/issue180-forward-2,authority:splatoon,fbb04fa1540e76dbd6b318182561531becdb3d67da4b2266ad029e759964a412,OPEN,"[""FAMILY_ROSTER_HIGH_YIELD""]",16,"[""captain_3_(splatoon)"",""harmony's_clownfish_(splatoon)"",""hirooooo_(splatoon)"",""jellyfish_(splatoon)"",""jessika_(splatoon)"",""john_(splatoon)"",""kaori_(splatoon)"",""kiki_(splatoon)"",""kitamura_(splatoon)"",""oonie_(splatoon)"",""surume_(splatoon)"",""tao_blu_(splatoon)"",""tosh_(splatoon)"",""veronika_(splatoon)"",""yoko_(splatoon)"",""zuzu_(splatoon)""]","[{""unit_id"":""ru3-58fb207e18242dea64a1"",""member_ids_sha256"":""52e05ec1db8b12afd128bce3df856e7548ec9f270fce44dd2de77798ecccf2a2""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-6fd634ed681a69b695e0e190,2,research/issue180-forward-2,authority:arcana_heart,103a55683417974a1b94d916c521e9dc28ee9b36df1170d6d3dae6d0c0ee3072,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",15,"[""aino_heart"",""angelia_avallone"",""clarice_di_lanza"",""daidouji_kira"",""fiona_mayfield"",""inuwaka_akane"",""inuwaka_nazuna"",""kasuga_maori"",""lieselotte_achenbach"",""lilica_felchenerow"",""mei-fang"",""petra_johanna_lagerkvist"",""scharlachrot"",""tokinomiya_kamui"",""tsuzura_saki""]","[{""unit_id"":""ru3-07a37163933072f178f7"",""member_ids_sha256"":""ceff47fbca3950c1aa266b0f1f7ae11176d1f13f6dcc6ddc9eec3c45196f25c6""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-925f2c91460e6fa2189e7a56,2,research/issue180-forward-2,authority:choukou_(alicesoft),be7ddf0e51b9a30de5ba379e8817e27201ec25d66f03cd48d0ac9ea022f4394a,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",15,"[""ellis_xillia"",""escalayer"",""haruhina_urara"",""houshou_kirika"",""ichinose_yurippe"",""ikusabe_tokisada"",""ixseal"",""kouenji_madoka"",""kouenji_sayuka"",""kyriel"",""oudou_tsuguhiko"",""shihoudou_narika"",""sonozaki_akari"",""takamori_haruka"",""yanase_kyouhei""]","[{""unit_id"":""ru3-4f44374a7018e5d53626"",""member_ids_sha256"":""190e3e12693097f99018a66ad2d0944264ae81e169ec38079567f4ca03514685""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-64fb848763903526b2b2e3d7,2,research/issue180-forward-2,authority:maria-sama_ga_miteru,fc8ad8458cb51fb0e332eacf72b07121a25a69b32c837cd98f4bd0c6ab1a7f6f,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",15,"[""arima_nana"",""fukuzawa_yumi"",""hasekura_rei"",""hosokawa_kanako"",""matsudaira_touko"",""mizuno_youko"",""nijou_noriko"",""ogasawara_sachiko"",""satou_sei"",""shimazu_yoshino"",""takeshima_tsutako"",""torii_eriko"",""toudou_shimako"",""tsukiyama_minako"",""yamaguchi_mami""]","[{""unit_id"":""ru3-dacf7a9b93e201a0b031"",""member_ids_sha256"":""8972bf6642c201e594835c0291b2d03647b17137fc97dc09a71485d16aac005d""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-93c201822a65e69adb1b4d6f,2,research/issue180-forward-2,authority:ongeki,72cfcc68aa36c304caaa9f7bb174d16f072b6bee636f5b8a9f7f4c9e0c4e1565,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",15,"[""aihara_tsubaki"",""fujisawa_yuzu"",""hinata_chinatsu"",""hoshizaki_akari"",""inohara_koboshi"",""kashiwagi_mia"",""kashiwagi_saki"",""kujo_kaede"",""misumi_aoi"",""ousaka_akane"",""saotome_ayaka"",""sumeragi_setsuna"",""suzushima_arisu"",""takase_rio"",""yuuki_riku""]","[{""unit_id"":""ru3-f99dc93017ea88c764fb"",""member_ids_sha256"":""ec995e1573170a17435a9da8dc1a30c216919461fa455ba950e744d324e13f8f""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-e9d6ba5c927a6c86fae68f7f,2,research/issue180-forward-2,authority:harry_potter_(series),b98e82f2067d5a882559390d992f490e8a61cabd7712e36dce73053eaa2f6ed2,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",14,"[""albus_severus_potter"",""draco_malfoy"",""fred_weasley"",""george_weasley"",""ginny_weasley"",""hedwig"",""hermione_granger"",""james_potter"",""lily_evans"",""luna_lovegood"",""pansy_parkinson"",""ron_weasley"",""scorpius_malfoy"",""severus_snape""]","[{""unit_id"":""ru3-e7eab3e0f4cbd4bafb3d"",""member_ids_sha256"":""9e1e21a28abaffd3e06d0dd9561235af2a573d9c79746b1efc2cfee7b009a65e""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-733ab2341e26a592ccc59b37,2,research/issue180-forward-2,authority:sakura_no_sekai,25414a1259e24c8d34b9478cf606dd493844827a1322d050bd6525589fc0696c,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",14,"[""azumaya_haruka"",""doumoto_tatsuo"",""fujisaki_fuuka"",""fujisaki_kanon"",""hayami_kazuya"",""hiizumi_rinne"",""kazakami_saaya"",""kogure_ruka"",""kuromine_chiharu"",""midorikawa_leon"",""mitsunaga_satsuki"",""miyazono_miyu"",""tokiwa_mimori"",""utsumi_sakura""]","[{""unit_id"":""ru3-baedbb158774bc46c5d7"",""member_ids_sha256"":""1e25bfe6810c9c6dcabb4b86610e26b63a11cd1c804b0492c63b7efdaaa31463""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-757681b247dbf8ae12ba07b6,2,research/issue180-forward-2,authority:sanrio,e35aa3915d67dcdeefc04a48206c7f6dacd6d6bfa958e77308d2569c3cd5b5f9,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",14,"[""badtz-maru"",""cinnamoroll"",""cogimyun"",""gudetama"",""hangyodon"",""kuromi"",""my_melody"",""my_sweet_piano"",""osaru_no_monkichi"",""pochacco"",""pompompurin"",""tuxedo_sam"",""usahana"",""wish_me_mell""]","[{""unit_id"":""ru3-1fcb540fee365dbd70bf"",""member_ids_sha256"":""c9ebb69842379ab3bf52fbf2b509ac190a003393feb00df49161c2d4a10e2b44""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-93e840ccdc180fba62a82a40,2,research/issue180-forward-2,authority:.live,59ff6818419b92ab43b83368ea86a8136eb4a17cc7dace74c8523c61cd1ddf15,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",13,"[""carro_pino"",""dennou_shoujo_siro"",""kakyouin_chieri"",""kiso_azuki"",""kitakami_futaba"",""kongou_iroha"",""merry_milk"",""mokota_mememe"",""nekonoki_mochi"",""rurun_rururica"",""yaezawa_natori"",""yamato_iori"",""yozakura_tama""]","[{""unit_id"":""ru3-76f084d96c3e754a1cf2"",""member_ids_sha256"":""dcf26ac587c443b63f4de75fb3d40ace3f4487c67d9a0f3a1739405637588d2a""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-9061ec79c60c663afa793b00,2,research/issue180-forward-2,authority:avatar_legends,2b027846516bf23afe51720064c181d3b7e4a906ccea1053811f663109c1bcd8,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",13,"[""aang"",""appa"",""asami_sato"",""azula"",""bolin"",""iroh"",""katara"",""korra"",""sokka"",""tonraq"",""toph_beifong"",""ty_lee"",""zuko""]","[{""unit_id"":""ru3-9a04cf86cd28e45bf0c1"",""member_ids_sha256"":""ef59d1569e8d8e4f925a048054cd7d477592456fde61073fcbf136ff4e93a006""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-de57efb8a31ff6d64d0d4639,2,research/issue180-forward-2,authority:denonbu,770c809780827173981813a3062d0677ba012fd1c5b29c4efe260369a1800dd9,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",13,"[""haijima_ginka"",""houou_karin"",""inubousaki_shian"",""kayano_futaba"",""kurogane_tama"",""minakami_hina"",""ogami_matoi"",""reml"",""sakurano_mimito"",""seto_mitsuki"",""shinonome_kazune"",""shirokane_aki"",""taiga_lucia""]","[{""unit_id"":""ru3-bbe79597c8fd2defbc7d"",""member_ids_sha256"":""1464e3d0adb8bbf35b68af5e7087839d59985b8c4bd78f7e165ebdce62910a30""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-3eb01e24a824d652c44a80e5,2,research/issue180-forward-2,authority:little_witch_academia,f0132b3a5dfde734a61e74e54d6eebbec16ea8c4bc20b58155c109b9d18478d6,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",13,"[""amanda_o'neill"",""andrew_hanbridge"",""barbara_parker"",""constanze_amalie_von_braunschbank-albrechtsberger"",""croix_meridies"",""diana_cavendish"",""hanna_england"",""jasminka_antonenko"",""kagari_atsuko"",""lotte_jansson"",""shiny_chariot"",""sucy_manbavaran"",""ursula_callistis""]","[{""unit_id"":""ru3-a72ae23dd17053d3d061"",""member_ids_sha256"":""a048c66fe29724bb566434c9c1044792da199a3aae28df242a17bd40db9c4c9a""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-39745a680862fe4ed5f01d64,2,research/issue180-forward-2,authority:my-otome,0dff848be5d0826069b957dc977a5ad86fa21178a0bed750c278f7a51ce44f5c,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",13,"[""akane_soir"",""arika_yumemiya"",""chie_hallard"",""erstin_ho"",""haruka_armitage"",""juliet_nao_zhang"",""lena_sayers"",""mashiro_blan_de_windbloom"",""natsuki_kruger"",""nina_wang"",""shiho_huit"",""shizuru_viola"",""tomoe_marguerite""]","[{""unit_id"":""ru3-fe643241701edab8803f"",""member_ids_sha256"":""4fd3926d4852c16e93facf26fac7c01513e20d4a3725a98d62c146a6fb19ad79""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-96e7662bd2172e8661061b03,2,research/issue180-forward-2,authority:darkstalkers,59d19570b4128adda34907b0fc540aa9a33a5003d194c128a272620a8f1ede82,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",12,"[""anakaris"",""b.b._hood"",""demitri_maximoff"",""donovan_baine"",""hsien-ko"",""jedah_dohma"",""jon_talbain"",""lord_raptor"",""morrigan_aensland"",""pyron"",""q-bee"",""victor_von_gerdenheim""]","[{""unit_id"":""ru3-4350c0b95c8b6e469457"",""member_ids_sha256"":""b3c0e11649882776b406614eec453dc620bf5bf60d44789525f59dfb15bbff28""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-7037e620cf30ee06dd86ef88,2,research/issue180-forward-2,authority:dungeon_ni_deai_wo_motomeru_no_wa_machigatteiru_darou_ka,92aa20fd05fa2da07a259334215f9998d8f5247e14eb392b19c15c707d78a182,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",12,"[""aiz_wallenstein"",""bell_cranel"",""eina_tulle"",""lefiya_viridis"",""liliruca_arde"",""riveria_ljos_alf"",""ryu_lion"",""sanjouno_haruhime"",""syr_flover"",""tiona_hyryute"",""tione_hyryute"",""yamato_mikoto""]","[{""unit_id"":""ru3-0f16dcbebb84e3deeca9"",""member_ids_sha256"":""b26a280458b0877e58af1346fce1671cf25d425ea57b5fdfec572128b69bc32f""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-61b3e9b4a9be0dd24725697c,2,research/issue180-forward-2,authority:kuroko_no_basuke,f99b642c961edf3e651f204b6e3d0d73998633e9e3f9782ea36d8fba0d5a08b2,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",12,"[""aida_riko"",""akashi_seijuurou"",""aomine_daiki"",""himuro_tatsuya"",""kagami_taiga"",""kasamatsu_yukio"",""kise_ryouta"",""kuroko_tetsuya"",""midorima_shintarou"",""momoi_satsuki"",""murasakibara_atsushi"",""takao_kazunari""]","[{""unit_id"":""ru3-1c42809311c33ab4786c"",""member_ids_sha256"":""fc5a42ce2474e55d0aeff57839110c62f8af9a7e687284c6d04f8ba1b8775f1a""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-fea313b643b001f2417cad69,2,research/issue180-forward-2,authority:nichijou,cad39f1dd01ef698edeb874a4072debc3e55971b0e7eea9e88a6d20ef8d0848c,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",12,"[""aioi_yuuko"",""annaka_haruna"",""minakami_mai"",""naganohara_mio"",""nakamura_kana"",""professor_shinonome"",""sakurai_izumi"",""sasahara_koujirou"",""sekiguchi_yuria"",""shinonome_nano"",""tachibana_misato"",""takasaki_manabu""]","[{""unit_id"":""ru3-c584b5c7ad00cb73ba4c"",""member_ids_sha256"":""fb96b39be0cf16b2348ac18268f49a209a0080baf70c47dae7b2d87903057187""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-2632fa77edfdc65addc4bd92,2,research/issue180-forward-2,authority:phantasy_star,b7a7af0d23ad147ae6d80c7b4c3e4ae66aa977b0b5db653852b5f4f303d50998,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",12,"[""clariskrays"",""dark_falz_apprentice"",""edea_cluster"",""emilia_percival"",""fonewearl"",""hunewearl"",""innocent_cluster"",""mikoto_cluster"",""rappy"",""tiea"",""washinomiya_koori"",""zelsius""]","[{""unit_id"":""ru3-e631fab57a3a8381b2c6"",""member_ids_sha256"":""68ce7179b3660a71a638ca4bd786a1e6d57c3e2bc5be0f7cc78186273214b94e""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-b9f0ac1855ff24167f1c2f0a,2,research/issue180-forward-2,authority:ryuu_ga_gotoku_(series),71a740b07911ae8a2e913cc63e20197f1feab49f69e2e3754ade9468281ece05,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",12,"[""adachi_koichi"",""akiyama_shun"",""dojima_daigo"",""han_joon-gi"",""kasuga_ichiban"",""kiryu_kazuma"",""majima_goro"",""mine_yoshitaka"",""mukoda_saeko"",""nishikiyama_akira"",""saejima_taiga"",""zhao_tianyou""]","[{""unit_id"":""ru3-29279a75f9a5c3860011"",""member_ids_sha256"":""e2120458d384f402c14868a52e4b3b1484e5c6467baa0d27d5060720c8db43fc""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-9c606c42b01d0e3eb3de7f90,2,research/issue180-forward-2,authority:shugo_chara!,35011d041e932b8878fabe0cddf3de7d43517240c8304c91841542ad6d1abf5d,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",12,"[""amulet_clover"",""amulet_dia"",""amulet_heart"",""amulet_spade"",""fujisaki_nadeshiko"",""fujisaki_nagihiko"",""hinamori_amu"",""hoshina_utau"",""hotori_tadase"",""mashiro_rima"",""tsukiyomi_ikuto"",""yuiki_yaya""]","[{""unit_id"":""ru3-f1da674093055c308aec"",""member_ids_sha256"":""0a6c3a84057ea0a37578cd21eb3e108f0b6c4b2b26078685b3ddac3f1e315f54""}]",P2,[],[],[]
q2-4d369d689e0b14590eab,pc2-5d07d16a1fa807e20d699532,2,research/issue180-forward-2,authority:deltarune,2cca36c4e439181df41c47ab79fc303aabaf6f531c065abb8b214c2f5cc7308d,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",11,"[""carol_holiday"",""chief_undyne"",""december_holiday"",""green_pippins"",""jevil"",""roaring_knight"",""rouxls_kaard"",""rudolph_holiday"",""spamton_neo"",""tasque_manager"",""the_original_starwalker""]","[{""unit_id"":""ru3-eb8e7c37b24c2be61121"",""member_ids_sha256"":""8703c1fa4fd578035e161a2452eb011b1938457691b5d559749eebb7e43aab3e""}]",P2,[],[],[]
