identity_key,candidate_state,risk_flags
hand_on_another's_arm,ORDINARY_CLEAN,
hand_on_another's_back,ORDINARY_CLEAN,
hand_on_another's_cheek,ORDINARY_CLEAN,
hand_on_another's_chin,ORDINARY_CLEAN,
hand_on_another's_face,ORDINARY_CLEAN,
hand_on_another's_forehead,ORDINARY_CLEAN,
hand_on_another's_hand,ORDINARY_CLEAN,
hand_on_another's_hat,ORDINARY_CLEAN,
hand_on_another's_head,ORDINARY_CLEAN,
hand_on_another's_headwear,ORDINARY_CLEAN,
hand_on_another's_knee,ORDINARY_CLEAN,
hand_on_another's_leg,ORDINARY_CLEAN,
hand_on_another's_nape,ORDINARY_CLEAN,
hand_on_another's_shoulder,ORDINARY_CLEAN,
hand_on_another's_wrist,ORDINARY_CLEAN,
hand_on_bed,ORDINARY_CLEAN,
hand_on_belt,ORDINARY_CLEAN,
hand_on_blade,ORDINARY_CLEAN,
hand_on_book,ORDINARY_CLEAN,
hand_on_cane,ORDINARY_CLEAN,
hand_on_chair,ORDINARY_CLEAN,
hand_on_eyewear,ORDINARY_CLEAN,
hand_on_floor,ORDINARY_CLEAN,
hand_on_glass,ORDINARY_CLEAN,
hand_on_goggles,ORDINARY_CLEAN,
hand_on_ground,ORDINARY_CLEAN,
hand_on_handle,ORDINARY_CLEAN,
hand_on_headphones,ORDINARY_CLEAN,
hand_on_headset,ORDINARY_CLEAN,
hand_on_headwear,ORDINARY_CLEAN,
hand_on_helmet,ORDINARY_CLEAN,
hand_on_hilt,ORDINARY_CLEAN,
hand_on_lap,ORDINARY_CLEAN,
hand_on_mask,ORDINARY_CLEAN,
hand_on_mirror,ORDINARY_CLEAN,
hand_on_own_ankle,ORDINARY_CLEAN,
hand_on_own_arm,ORDINARY_CLEAN,
hand_on_own_back,ORDINARY_CLEAN,
hand_on_own_cheek,ORDINARY_CLEAN,
hand_on_own_chin,ORDINARY_CLEAN,
hand_on_own_elbow,ORDINARY_CLEAN,
hand_on_own_face,ORDINARY_CLEAN,
hand_on_own_forehead,ORDINARY_CLEAN,
hand_on_own_hat,ORDINARY_CLEAN,
hand_on_own_head,ORDINARY_CLEAN,
hand_on_own_hip,ORDINARY_CLEAN,
hand_on_own_knee,ORDINARY_CLEAN,
hand_on_own_leg,ORDINARY_CLEAN,
hand_on_own_neck,ORDINARY_CLEAN,
hand_on_own_opposite_hip,ORDINARY_CLEAN,
hand_on_own_shoulder,ORDINARY_CLEAN,
hand_on_own_stomach,ORDINARY_CLEAN,
hand_on_own_wrist,ORDINARY_CLEAN,
hand_on_railing,ORDINARY_CLEAN,
hand_on_sheath,ORDINARY_CLEAN,
hand_on_shield,ORDINARY_CLEAN,
hand_on_table,ORDINARY_CLEAN,
hand_on_wall,ORDINARY_CLEAN,
hand_on_weapon,ORDINARY_CLEAN,
hand_on_window,ORDINARY_CLEAN,
hand_over_another's_eyes,ORDINARY_CLEAN,
hand_over_another's_mouth,ORDINARY_CLEAN,
hand_over_eye,ORDINARY_CLEAN,
hand_over_heart,ORDINARY_CLEAN,
hand_over_own_mouth,ORDINARY_CLEAN,
hand_rest,ORDINARY_CLEAN,
hand_to_blade,ORDINARY_CLEAN,
hand_to_forehead,ORDINARY_CLEAN,
hand_to_hand,ORDINARY_CLEAN,
hand_to_head,ORDINARY_CLEAN,
hand_to_own_mouth,ORDINARY_CLEAN,
hand_to_weapon,ORDINARY_CLEAN,
hand_under_dress,ORDINARY_CLEAN,
hand_under_pillow,ORDINARY_CLEAN,
handkerchief_biting,ORDINARY_CLEAN,
hands_in_another's_hair,ORDINARY_CLEAN,
hands_in_another's_pockets,ORDINARY_CLEAN,
hands_in_opposite_sleeves,ORDINARY_CLEAN,
hands_in_own_hair,ORDINARY_CLEAN,
hands_in_pocket,ORDINARY_CLEAN,
hands_in_pockets,ORDINARY_CLEAN,
hands_on_another's_arm,ORDINARY_CLEAN,
hands_on_another's_arms,ORDINARY_CLEAN,
hands_on_another's_back,ORDINARY_CLEAN,
hands_on_another's_cheeks,ORDINARY_CLEAN,
hands_on_another's_face,ORDINARY_CLEAN,
hands_on_another's_hands,ORDINARY_CLEAN,
hands_on_another's_head,ORDINARY_CLEAN,
hands_on_another's_knees,ORDINARY_CLEAN,
hands_on_another's_leg,ORDINARY_CLEAN,
hands_on_another's_legs,ORDINARY_CLEAN,
hands_on_another's_shoulder,ORDINARY_CLEAN,
hands_on_another's_shoulders,ORDINARY_CLEAN,
hands_on_another's_wrists,ORDINARY_CLEAN,
hands_on_bed,ORDINARY_CLEAN,
hands_on_eyewear,ORDINARY_CLEAN,
hands_on_floor,ORDINARY_CLEAN,
hands_on_ground,ORDINARY_CLEAN,
hands_on_headphones,ORDINARY_CLEAN,
hands_on_headwear,ORDINARY_CLEAN,
hands_on_hilt,ORDINARY_CLEAN,
hands_on_lap,ORDINARY_CLEAN,
hands_on_own_arms,ORDINARY_CLEAN,
hands_on_own_back,ORDINARY_CLEAN,
hands_on_own_cheeks,ORDINARY_CLEAN,
hands_on_own_chin,ORDINARY_CLEAN,
hands_on_own_face,ORDINARY_CLEAN,
hands_on_own_head,ORDINARY_CLEAN,
hands_on_own_hips,ORDINARY_CLEAN,
hands_on_own_knee,ORDINARY_CLEAN,
hands_on_own_knees,ORDINARY_CLEAN,
hands_on_own_leg,ORDINARY_CLEAN,
hands_on_own_legs,ORDINARY_CLEAN,
hands_on_own_neck,ORDINARY_CLEAN,
hands_on_own_shoulders,ORDINARY_CLEAN,
hands_on_own_stomach,ORDINARY_CLEAN,
hands_on_table,ORDINARY_CLEAN,
hands_under_chin,ORDINARY_CLEAN,
hands_under_legs,ORDINARY_CLEAN,
handshake,ORDINARY_CLEAN,
handstop,ORDINARY_CLEAN,
hanetsuki,ORDINARY_CLEAN,
hanging_from_ceiling,ORDINARY_CLEAN,
hanging_from_tree,ORDINARY_CLEAN,
hanging_on,ORDINARY_CLEAN,
hanging_on_arm,ORDINARY_CLEAN,
hat_tip,ORDINARY_CLEAN,
hat_tug,ORDINARY_CLEAN,
hatsumode,ORDINARY_CLEAN,
head_between_knees,ORDINARY_CLEAN,
head_bump,ORDINARY_CLEAN,
head_grab,ORDINARY_CLEAN,
head_hold,ORDINARY_CLEAN,
head_on_another's_back,ORDINARY_CLEAN,
head_on_another's_shoulder,ORDINARY_CLEAN,
head_on_another's_stomach,ORDINARY_CLEAN,
head_on_arm,ORDINARY_CLEAN,
head_on_back,ORDINARY_CLEAN,
head_on_ground,ORDINARY_CLEAN,
head_on_hand,ORDINARY_CLEAN,
head_on_hands,ORDINARY_CLEAN,
head_on_head,ORDINARY_CLEAN,
head_on_knee,ORDINARY_CLEAN,
head_on_knees,ORDINARY_CLEAN,
head_on_own_shoulder,ORDINARY_CLEAN,
head_on_pillow,ORDINARY_CLEAN,
head_on_table,ORDINARY_CLEAN,
head_pinned_down,ORDINARY_CLEAN,
head_rest,ORDINARY_CLEAN,
head_rub,ORDINARY_CLEAN,
headbutt,ORDINARY_CLEAN,
headdesk,ORDINARY_CLEAN,
headlock,ORDINARY_CLEAN,
headpat,ORDINARY_CLEAN,
headpatting_viewer,ORDINARY_CLEAN,
healing,ORDINARY_CLEAN,
healing_animal,ORDINARY_CLEAN,
heart_arms,ORDINARY_CLEAN,
heart_arms_duo,ORDINARY_CLEAN,
heart_arms_trio,ORDINARY_CLEAN,
heart_floating_above_hand,ORDINARY_CLEAN,
heart_hands,ORDINARY_CLEAN,
heart_hands_duo,ORDINARY_CLEAN,
heart_hands_failure,ORDINARY_CLEAN,
heart_hands_over_eye,ORDINARY_CLEAN,
heart_hands_trio,ORDINARY_CLEAN,
heart_in_heart_hands,ORDINARY_CLEAN,
heart_in_mouth,ORDINARY_CLEAN,
held_down,ORDINARY_CLEAN,
helping,ORDINARY_CLEAN,
henshin,ORDINARY_CLEAN,
hide_and_seek,ORDINARY_CLEAN,
hiding,ORDINARY_CLEAN,
hiding_behind_another,ORDINARY_CLEAN,
high_five,ORDINARY_CLEAN,
hiking,ORDINARY_CLEAN,
hissing,ORDINARY_CLEAN,
hitchhiking,ORDINARY_CLEAN,
holding,ORDINARY_CLEAN,
holding_above_head,ORDINARY_CLEAN,
holding_animal,ORDINARY_CLEAN,
holding_another's_ankle,ORDINARY_CLEAN,
holding_another's_ankles,ORDINARY_CLEAN,
holding_another's_arm,ORDINARY_CLEAN,
holding_another's_hair,ORDINARY_CLEAN,
holding_another's_horns,ORDINARY_CLEAN,
holding_another's_leg,ORDINARY_CLEAN,
holding_another's_legs,ORDINARY_CLEAN,
holding_another's_waist,ORDINARY_CLEAN,
holding_another's_wrist,ORDINARY_CLEAN,
holding_another's_wrists,ORDINARY_CLEAN,
holding_back,ORDINARY_CLEAN,
holding_behind_back,ORDINARY_CLEAN,
holding_behind_neck,ORDINARY_CLEAN,
holding_belly,ORDINARY_CLEAN,
holding_bird,ORDINARY_CLEAN,
holding_bug,ORDINARY_CLEAN,
holding_butterfly,ORDINARY_CLEAN,
holding_cat,ORDINARY_CLEAN,
holding_chibi,ORDINARY_CLEAN,
holding_creature,ORDINARY_CLEAN,
holding_detached_hair,ORDINARY_CLEAN,
holding_detached_head,ORDINARY_CLEAN,
holding_digimon,ORDINARY_CLEAN,
holding_dog,ORDINARY_CLEAN,
holding_eyeball,ORDINARY_CLEAN,
holding_fish,ORDINARY_CLEAN,
holding_frog,ORDINARY_CLEAN,
holding_ghost,ORDINARY_CLEAN,
holding_head_wreath,ORDINARY_CLEAN,
holding_heart_(organ),ORDINARY_CLEAN,
holding_limb,ORDINARY_CLEAN,
holding_mini_person,ORDINARY_CLEAN,
holding_nose,ORDINARY_CLEAN,
holding_on,ORDINARY_CLEAN,
holding_organ,ORDINARY_CLEAN,
holding_over_opposite_shoulder,ORDINARY_CLEAN,
holding_own_ankle,ORDINARY_CLEAN,
holding_own_ankles,ORDINARY_CLEAN,
holding_own_hair,ORDINARY_CLEAN,
holding_own_hand,ORDINARY_CLEAN,
holding_own_horns,ORDINARY_CLEAN,
holding_own_leg,ORDINARY_CLEAN,
holding_own_wrist,ORDINARY_CLEAN,
holding_paw,ORDINARY_CLEAN,
holding_pokemon,ORDINARY_CLEAN,
holding_rabbit,ORDINARY_CLEAN,
holding_sheep,ORDINARY_CLEAN,
holding_snake,ORDINARY_CLEAN,
holding_stomach,ORDINARY_CLEAN,
holding_together,ORDINARY_CLEAN,
holding_waist,ORDINARY_CLEAN,
holding_with_gesture,ORDINARY_CLEAN,
homework,ORDINARY_CLEAN,
hood_grab,ORDINARY_CLEAN,
hood_pull,ORDINARY_CLEAN,
hoodie_pull,ORDINARY_CLEAN,
hoodie_tug,ORDINARY_CLEAN,
horse_racing,ORDINARY_CLEAN,
horseback_archery,ORDINARY_CLEAN,
horseback_riding,ORDINARY_CLEAN,
howling,ORDINARY_CLEAN,
huffing,ORDINARY_CLEAN,
human_tug_of_war,ORDINARY_CLEAN,
humming,ORDINARY_CLEAN,
hummingbird,ORDINARY_CLEAN,
hunting,ORDINARY_CLEAN,
hunting_horn,ORDINARY_CLEAN,
hydrokinesis,ORDINARY_CLEAN,
hypnosis,ORDINARY_CLEAN,
hypnosis_app,ORDINARY_CLEAN,
hypnosis_earrings,ORDINARY_CLEAN,
hypnosis_microphone,ORDINARY_CLEAN,
hypnotizing_viewer,ORDINARY_CLEAN,
iaidou,ORDINARY_CLEAN,
imagining,ORDINARY_CLEAN,
imminent_bite,ORDINARY_CLEAN,
imminent_cheating_(relationship),ORDINARY_CLEAN,
imminent_death,ORDINARY_CLEAN,
imminent_eating,ORDINARY_CLEAN,
imminent_explosion,ORDINARY_CLEAN,
imminent_forced_dressing,ORDINARY_CLEAN,
imminent_headpat,ORDINARY_CLEAN,
imminent_stabbing,ORDINARY_CLEAN,
imminent_suicide,ORDINARY_CLEAN,
imminent_throw,ORDINARY_CLEAN,
imminent_tickling,ORDINARY_CLEAN,
impersonation,ORDINARY_CLEAN,
implied_cannibalism,ORDINARY_CLEAN,
implied_cheating_(relationship),ORDINARY_CLEAN,
implied_death,ORDINARY_CLEAN,
implied_drugging,ORDINARY_CLEAN,
implied_hetero,ORDINARY_CLEAN,
implied_self-harm,ORDINARY_CLEAN,
implied_stepping,ORDINARY_CLEAN,
implied_suicide,ORDINARY_CLEAN,
inflating,ORDINARY_CLEAN,
inhaling,ORDINARY_CLEAN,
injection,ORDINARY_CLEAN,
inside_another's_fur,ORDINARY_CLEAN,
inside_creature,ORDINARY_CLEAN,
inspecting,ORDINARY_CLEAN,
insult,ORDINARY_CLEAN,
interrogation,ORDINARY_CLEAN,
interview,ORDINARY_CLEAN,
introduction,ORDINARY_CLEAN,
it's_ok_to_touch,ORDINARY_CLEAN,
joint_lock,ORDINARY_CLEAN,
judo,ORDINARY_CLEAN,
judo_throw,ORDINARY_CLEAN,
juggling,ORDINARY_CLEAN,
kabedon,ORDINARY_CLEAN,
kabedon_on_viewer,ORDINARY_CLEAN,
kamehameha_(dragon_ball),ORDINARY_CLEAN,
karana_mudra,ORDINARY_CLEAN,
karaoke,ORDINARY_CLEAN,
karate,ORDINARY_CLEAN,
karate_chop,ORDINARY_CLEAN,
kendo,ORDINARY_CLEAN,
kickboxing,ORDINARY_CLEAN,
kinniku_buster,ORDINARY_CLEAN,
kite_flying,ORDINARY_CLEAN,
kneading_(behavior),ORDINARY_CLEAN,
kneading_dough,ORDINARY_CLEAN,
kneeing,ORDINARY_CLEAN,
kneeling_on_liquid,ORDINARY_CLEAN,
knifed,ORDINARY_CLEAN,
knighting,ORDINARY_CLEAN,
knitting,ORDINARY_CLEAN,
knitting_needle,ORDINARY_CLEAN,
knocking,ORDINARY_CLEAN,
knolling,ORDINARY_CLEAN,
kung_fu,ORDINARY_CLEAN,
kyuudou,ORDINARY_CLEAN,
la_chancla,ORDINARY_CLEAN,
lacrosse,ORDINARY_CLEAN,
landing,ORDINARY_CLEAN,
lap_pillow,ORDINARY_CLEAN,
lap_pillow_invitation,ORDINARY_CLEAN,
late_for_school,ORDINARY_CLEAN,
launching,ORDINARY_CLEAN,
laundry,ORDINARY_CLEAN,
leaning_against_motorcycle,ORDINARY_CLEAN,
leaning_against_vehicle,ORDINARY_CLEAN,
leaning_on_animal,ORDINARY_CLEAN,
leaning_on_ball,ORDINARY_CLEAN,
leaning_on_broom,ORDINARY_CLEAN,
leaning_on_object,ORDINARY_CLEAN,
leaning_on_person,ORDINARY_CLEAN,
leaning_on_self,ORDINARY_CLEAN,
leaning_on_table,ORDINARY_CLEAN,
leaning_on_weapon,ORDINARY_CLEAN,
leap_frog,ORDINARY_CLEAN,
lecturing,ORDINARY_CLEAN,
leg_lock,ORDINARY_CLEAN,
leg_on_another's_leg,ORDINARY_CLEAN,
legs_on_another's_lap,ORDINARY_CLEAN,
licking,ORDINARY_CLEAN,
licking_back,ORDINARY_CLEAN,
licking_blade,ORDINARY_CLEAN,
licking_eye,ORDINARY_CLEAN,
licking_food,ORDINARY_CLEAN,
licking_hand,ORDINARY_CLEAN,
licking_lemon,ORDINARY_CLEAN,
licking_lips,ORDINARY_CLEAN,
licking_object,ORDINARY_CLEAN,
licking_own_arm,ORDINARY_CLEAN,
licking_paw,ORDINARY_CLEAN,
licking_stomach,ORDINARY_CLEAN,
licking_tears,ORDINARY_CLEAN,
licking_weapon,ORDINARY_CLEAN,
lifting_animal,ORDINARY_CLEAN,
lifting_person,ORDINARY_CLEAN,
lighting_cigarette,ORDINARY_CLEAN,
lion_dance,ORDINARY_CLEAN,
listening,ORDINARY_CLEAN,
listening_to_music,ORDINARY_CLEAN,
locking,ORDINARY_CLEAN,
lollipop_in_mouth,ORDINARY_CLEAN,
looking_for_glasses,ORDINARY_CLEAN,
lying_on_animal,ORDINARY_CLEAN,
lying_on_another,ORDINARY_CLEAN,
lying_on_ball,ORDINARY_CLEAN,
lying_on_branch,ORDINARY_CLEAN,
lying_on_clothes,ORDINARY_CLEAN,
lying_on_lap,ORDINARY_CLEAN,
lying_on_person,ORDINARY_CLEAN,
lying_on_water,ORDINARY_CLEAN,
magic_trick,ORDINARY_CLEAN,
mahjong,ORDINARY_CLEAN,
maintenance,ORDINARY_CLEAN,
make_a_contract,ORDINARY_CLEAN,
makeover,ORDINARY_CLEAN,
mamemaki,ORDINARY_CLEAN,
manzai,ORDINARY_CLEAN,
marriage_proposal,ORDINARY_CLEAN,
massage,ORDINARY_CLEAN,
massage_chair,ORDINARY_CLEAN,
massage_table,ORDINARY_CLEAN,
mat_play,ORDINARY_CLEAN,
materializing,ORDINARY_CLEAN,
measuring,ORDINARY_CLEAN,
measuring_cup,ORDINARY_CLEAN,
measuring_stick,ORDINARY_CLEAN,
meeting,ORDINARY_CLEAN,
meowing,ORDINARY_CLEAN,
messy_eater,ORDINARY_CLEAN,
mexican_standoff,ORDINARY_CLEAN,
milestone_celebration,ORDINARY_CLEAN,
milking_cow,ORDINARY_CLEAN,
mimikaki,ORDINARY_CLEAN,
mind_reading,ORDINARY_CLEAN,
mining,ORDINARY_CLEAN,
mining_helmet,ORDINARY_CLEAN,
mixed_holding,ORDINARY_CLEAN,
mixing,ORDINARY_CLEAN,
mixing_bowl,ORDINARY_CLEAN,
mixing_console,ORDINARY_CLEAN,
mochitsuki,ORDINARY_CLEAN,
money_bath,ORDINARY_CLEAN,
money_in_mouth,ORDINARY_CLEAN,
mouse_on_head,ORDINARY_CLEAN,
mouse_on_shoulder,ORDINARY_CLEAN,
mouth_beam,ORDINARY_CLEAN,
mouth_hold,ORDINARY_CLEAN,
mouth_pull,ORDINARY_CLEAN,
muay_thai,ORDINARY_CLEAN,
multitasking,ORDINARY_CLEAN,
mutual_cheek_pinching,ORDINARY_CLEAN,
mutual_feeding,ORDINARY_CLEAN,
mutual_tsundere,ORDINARY_CLEAN,
nail_biting,ORDINARY_CLEAN,
naval_battle,ORDINARY_CLEAN,
navel_poke,ORDINARY_CLEAN,
neck_hold,ORDINARY_CLEAN,
neck_lift,ORDINARY_CLEAN,
neck_snap,ORDINARY_CLEAN,
necklace_in_mouth,ORDINARY_CLEAN,
necktie_in_mouth,ORDINARY_CLEAN,
necktie_lift,ORDINARY_CLEAN,
neckwear_grab,ORDINARY_CLEAN,
needles_between_fingers,ORDINARY_CLEAN,
nekoken_technique,ORDINARY_CLEAN,
nibbling,ORDINARY_CLEAN,
ninjutsu,ORDINARY_CLEAN,
noogie,ORDINARY_CLEAN,
nose_picking,ORDINARY_CLEAN,
nose_pinch,ORDINARY_CLEAN,
noses_touching,ORDINARY_CLEAN,
nudge,ORDINARY_CLEAN,
number_four_(asl),ORDINARY_CLEAN,
obi_spin,ORDINARY_CLEAN,
object_riding,ORDINARY_CLEAN,
object_to_mouth,ORDINARY_CLEAN,
objection,ORDINARY_CLEAN,
official_cosplay,ORDINARY_CLEAN,
ok_sign,ORDINARY_CLEAN,
ok_sign_over_eye,ORDINARY_CLEAN,
opening,ORDINARY_CLEAN,
oshikatsu,ORDINARY_CLEAN,
overeating,ORDINARY_CLEAN,
overflowing_bath,ORDINARY_CLEAN,
overkill,ORDINARY_CLEAN,
overpowering,ORDINARY_CLEAN,
painting_(action),ORDINARY_CLEAN,
painting_fingernails,ORDINARY_CLEAN,
painting_toenails,ORDINARY_CLEAN,
palm-fist_greeting,ORDINARY_CLEAN,
palm-fist_tap,ORDINARY_CLEAN,
palm_strike,ORDINARY_CLEAN,
paper_in_mouth,ORDINARY_CLEAN,
paper_on_head,ORDINARY_CLEAN,
parade,ORDINARY_CLEAN,
parrying,ORDINARY_CLEAN,
party,ORDINARY_CLEAN,
patting,ORDINARY_CLEAN,
patting_back,ORDINARY_CLEAN,
patting_lap,ORDINARY_CLEAN,
paw_up,ORDINARY_CLEAN,
pecking,ORDINARY_CLEAN,
pectoral_pillow,ORDINARY_CLEAN,
peeling,ORDINARY_CLEAN,
pen_in_mouth,ORDINARY_CLEAN,
pen_to_mouth,ORDINARY_CLEAN,
pencil_as_mustache,ORDINARY_CLEAN,
pencil_to_face,ORDINARY_CLEAN,
pet_shaming,ORDINARY_CLEAN,
pet_walking,ORDINARY_CLEAN,
petal_in_mouth,ORDINARY_CLEAN,
petal_on_head,ORDINARY_CLEAN,
petal_on_nose,ORDINARY_CLEAN,
petals_in_mouth,ORDINARY_CLEAN,
petting,ORDINARY_CLEAN,
phone_over_face,ORDINARY_CLEAN,
photo_shoot,ORDINARY_CLEAN,
photobomb,ORDINARY_CLEAN,
photocopying_self,ORDINARY_CLEAN,
physical_examination,ORDINARY_CLEAN,
picking_fruit,ORDINARY_CLEAN,
pie_in_face,ORDINARY_CLEAN,
pill_in_mouth,ORDINARY_CLEAN,
pillow_grab,ORDINARY_CLEAN,
pillow_straddling,ORDINARY_CLEAN,
piloting,ORDINARY_CLEAN,
pinching,ORDINARY_CLEAN,
pinching_another's_belly,ORDINARY_CLEAN,
pinching_gesture,ORDINARY_CLEAN,
pinching_own_belly,ORDINARY_CLEAN,
pinching_sleeves,ORDINARY_CLEAN,
pinky_swear,ORDINARY_CLEAN,
pizza_delivery,ORDINARY_CLEAN,
plant_on_head,ORDINARY_CLEAN,
plate_on_head,ORDINARY_CLEAN,
playing,ORDINARY_CLEAN,
playing_with_another's_ears,ORDINARY_CLEAN,
playing_with_another's_hair,ORDINARY_CLEAN,
playing_with_hair,ORDINARY_CLEAN,
playing_with_own_hair,ORDINARY_CLEAN,
plucking_petals,ORDINARY_CLEAN,
plugging_ears,ORDINARY_CLEAN,
pointing_out_the_details,ORDINARY_CLEAN,
pokemon_on_arm,ORDINARY_CLEAN,
pokemon_on_back,ORDINARY_CLEAN,
pokemon_on_head,ORDINARY_CLEAN,
pokemon_on_lap,ORDINARY_CLEAN,
pokemon_on_leg,ORDINARY_CLEAN,
pokemon_on_shoulder,ORDINARY_CLEAN,
poker,ORDINARY_CLEAN,
poking,ORDINARY_CLEAN,
poking_ass,ORDINARY_CLEAN,
poking_belly,ORDINARY_CLEAN,
poking_head,ORDINARY_CLEAN,
poking_nose,ORDINARY_CLEAN,
poking_self,ORDINARY_CLEAN,
polygamy,ORDINARY_CLEAN,
pomf,ORDINARY_CLEAN,
popping,ORDINARY_CLEAN,
pot_on_head,ORDINARY_CLEAN,
pov_adoring,ORDINARY_CLEAN,
practicing,ORDINARY_CLEAN,
praise,ORDINARY_CLEAN,
prank,ORDINARY_CLEAN,
praying,ORDINARY_CLEAN,
predation,ORDINARY_CLEAN,
presentation,ORDINARY_CLEAN,
press_conference,ORDINARY_CLEAN,
proposing_to_viewer,ORDINARY_CLEAN,
protecting,ORDINARY_CLEAN,
protest,ORDINARY_CLEAN,
puff_of_air,ORDINARY_CLEAN,
pull,ORDINARY_CLEAN,
pulling,ORDINARY_CLEAN,
pulling_arm,ORDINARY_CLEAN,
pulling_back,ORDINARY_CLEAN,
pulling_own_ear,ORDINARY_CLEAN,
pulling_tongue,ORDINARY_CLEAN,
pumpkin_on_head,ORDINARY_CLEAN,
punched,ORDINARY_CLEAN,
punishment,ORDINARY_CLEAN,
punishment_game,ORDINARY_CLEAN,
puppet_show,ORDINARY_CLEAN,
puppeteering,ORDINARY_CLEAN,
purring,ORDINARY_CLEAN,
pushing,ORDINARY_CLEAN,
pushing_away,ORDINARY_CLEAN,
pushing_bicycle,ORDINARY_CLEAN,
pushing_cart,ORDINARY_CLEAN,
pushing_down,ORDINARY_CLEAN,
pushing_face,ORDINARY_CLEAN,
pushing_stroller,ORDINARY_CLEAN,
pushing_wheelchair,ORDINARY_CLEAN,
putting_in_contact_lens,ORDINARY_CLEAN,
putting_on_footwear,ORDINARY_CLEAN,
putting_on_gloves,ORDINARY_CLEAN,
putting_on_headwear,ORDINARY_CLEAN,
putting_on_jacket,ORDINARY_CLEAN,
putting_on_jewelry,ORDINARY_CLEAN,
putting_on_legwear,ORDINARY_CLEAN,
quadruple_wielding,ORDINARY_CLEAN,
quidditch,ORDINARY_CLEAN,
quiz,ORDINARY_CLEAN,
rabbit_on_head,ORDINARY_CLEAN,
rabbit_on_shoulder,ORDINARY_CLEAN,
racing,ORDINARY_CLEAN,
ragequit,ORDINARY_CLEAN,
raise_buckle,ORDINARY_CLEAN,
rapid_punches,ORDINARY_CLEAN,
rapping,ORDINARY_CLEAN,
reading,ORDINARY_CLEAN,
reading_together,ORDINARY_CLEAN,
ready_to_draw,ORDINARY_CLEAN,
recharging,ORDINARY_CLEAN,
recording,ORDINARY_CLEAN,
recording_audio,ORDINARY_CLEAN,
relay_race,ORDINARY_CLEAN,
reloading,ORDINARY_CLEAN,
remembering,ORDINARY_CLEAN,
repairing,ORDINARY_CLEAN,
rescue,ORDINARY_CLEAN,
reveal,ORDINARY_CLEAN,
reverse_princess_carry,ORDINARY_CLEAN,
rhythm_game,ORDINARY_CLEAN,
rice_on_face,ORDINARY_CLEAN,
rice_planting,ORDINARY_CLEAN,
ricocheting,ORDINARY_CLEAN,
riding,ORDINARY_CLEAN,
riding_animal,ORDINARY_CLEAN,
riding_bird,ORDINARY_CLEAN,
riding_boar,ORDINARY_CLEAN,
riding_digimon,ORDINARY_CLEAN,
riding_dinosaur,ORDINARY_CLEAN,
riding_dragon,ORDINARY_CLEAN,
riding_pokemon,ORDINARY_CLEAN,
riding_roller_coaster,ORDINARY_CLEAN,
riding_shark,ORDINARY_CLEAN,
riding_vacuum_cleaner,ORDINARY_CLEAN,
right-hand_drive,ORDINARY_CLEAN,
ring_on_every_finger,ORDINARY_CLEAN,
ripping,ORDINARY_CLEAN,
ritual,ORDINARY_CLEAN,
rivalry,ORDINARY_CLEAN,
roasting,ORDINARY_CLEAN,
robbery,ORDINARY_CLEAN,
rock_balancing,ORDINARY_CLEAN,
rock_climbing,ORDINARY_CLEAN,
rock_paper_scissors,ORDINARY_CLEAN,
role_reversal,ORDINARY_CLEAN,
rotting,ORDINARY_CLEAN,
rubbing,ORDINARY_CLEAN,
rubbing_eyes,ORDINARY_CLEAN,
rubbing_hands_together,ORDINARY_CLEAN,
rubbing_head,ORDINARY_CLEAN,
rubbing_neck,ORDINARY_CLEAN,
rubbing_nose,ORDINARY_CLEAN,
ruffling_hair,ORDINARY_CLEAN,
rugby,ORDINARY_CLEAN,
run_over,ORDINARY_CLEAN,
russian_roulette,ORDINARY_CLEAN,
saigo_no_getsuga_tenshou,ORDINARY_CLEAN,
sailing,ORDINARY_CLEAN,
sandwiched,ORDINARY_CLEAN,
scam,ORDINARY_CLEAN,
scolding,ORDINARY_CLEAN,
scratching,ORDINARY_CLEAN,
scratching_ass,ORDINARY_CLEAN,
scratching_back,ORDINARY_CLEAN,
scratching_cheek,ORDINARY_CLEAN,
scratching_chin,ORDINARY_CLEAN,
scratching_head,ORDINARY_CLEAN,
scratching_neck,ORDINARY_CLEAN,
scratching_stomach,ORDINARY_CLEAN,
scruffing,ORDINARY_CLEAN,
scuba,ORDINARY_CLEAN,
sculpting,ORDINARY_CLEAN,
searching,ORDINARY_CLEAN,
self-harm,ORDINARY_CLEAN,
selfie_prank,ORDINARY_CLEAN,
seppuku,ORDINARY_CLEAN,
shadow_hands,ORDINARY_CLEAN,
shared_bathing,ORDINARY_CLEAN,
shared_drink,ORDINARY_CLEAN,
shared_food,ORDINARY_CLEAN,
sharing,ORDINARY_CLEAN,
sharing_food,ORDINARY_CLEAN,
shedding,ORDINARY_CLEAN,
sheet_grab,ORDINARY_CLEAN,
shielding,ORDINARY_CLEAN,
shielding_another_from_rain,ORDINARY_CLEAN,
shirt_hold,ORDINARY_CLEAN,
shirt_in_mouth,ORDINARY_CLEAN,
shooing,ORDINARY_CLEAN,
shooting_through_heart,ORDINARY_CLEAN,
shootout,ORDINARY_CLEAN,
shot_down,ORDINARY_CLEAN,
shoulder_carry,ORDINARY_CLEAN,
shoulder_massage,ORDINARY_CLEAN,
shouting_with_hands,ORDINARY_CLEAN,
