cluster_key,rows,membership,general_path,general_root,generation_family,lex_flags,examples
GENERAL_ONLY|CLOTHING/EVERYDAY|ADULT_ROLE_DEVICE+SEXUALIZED_CLOTHING,1,GENERAL_ONLY,CLOTHING/EVERYDAY,CLOTHING,(none),ADULT_ROLE_DEVICE+SEXUALIZED_CLOTHING,fishnet_bodystocking
GENERAL_ONLY|CLOTHING/EVERYDAY|ANATOMY,1,GENERAL_ONLY,CLOTHING/EVERYDAY,CLOTHING,(none),ANATOMY,strap_between_breasts
GENERAL_ONLY|CLOTHING/EVERYDAY|RESTRAINT_FETISH+SEXUALIZED_CLOTHING,1,GENERAL_ONLY,CLOTHING/EVERYDAY,CLOTHING,(none),RESTRAINT_FETISH+SEXUALIZED_CLOTHING,miku_collar_bikini
GENERAL_ONLY|CLOTHING/UNIFORM|NONE,1,GENERAL_ONLY,CLOTHING/UNIFORM,CLOTHING,(none),NONE,marine_uniform_(one_piece)
GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|ADULT_ROLE_DEVICE+SEXUALIZED_CLOTHING,1,GENERAL_ONLY,CLOTHING_STATE_EXPOSURE,CLOTHING_STATE_EXPOSURE,(none),ADULT_ROLE_DEVICE+SEXUALIZED_CLOTHING,see-through_bodystocking
GENERAL_ONLY|CLOTHING_STATE_EXPOSURE|ANATOMY+SEXUALIZED_CLOTHING,1,GENERAL_ONLY,CLOTHING_STATE_EXPOSURE,CLOTHING_STATE_EXPOSURE,(none),ANATOMY+SEXUALIZED_CLOTHING,see-through_breast_curtains
GENERAL_ONLY|CLOTHING|EXPOSURE_INTIMATE,1,GENERAL_ONLY,CLOTHING,CLOTHING,(none),EXPOSURE_INTIMATE,vertical-striped_panties
GENERAL_ONLY|CLOTHING|RELATIONSHIP_ROLE,1,GENERAL_ONLY,CLOTHING,CLOTHING,(none),RELATIONSHIP_ROLE,virgin_killer_outfit
GENERAL_ONLY|OBJECT_PROP/DAILY|NONE,1,GENERAL_ONLY,OBJECT_PROP/DAILY,OBJECT_PROP,(none),NONE,open_cuffs
GENERAL_ONLY|OBJECT_PROP/DAILY|REPRO,1,GENERAL_ONLY,OBJECT_PROP/DAILY,OBJECT_PROP,(none),REPRO,pregnancy_test
GENERAL_ONLY|PERSON_COUNT|NONE,1,GENERAL_ONLY,PERSON_COUNT,PERSON_COUNT,(none),NONE,blacked_male
GENERAL_ONLY|POSE_MOVEMENT|EXPOSURE_INTIMATE,1,GENERAL_ONLY,POSE_MOVEMENT,POSE_MOVEMENT,(none),EXPOSURE_INTIMATE,presenting_bra
GENERAL_ONLY|POSE_MOVEMENT|SEXUALIZED_CLOTHING,1,GENERAL_ONLY,POSE_MOVEMENT,POSE_MOVEMENT,(none),SEXUALIZED_CLOTHING,weapon_in_garters
GENERAL_ONLY|STYLE_QUALITY_META|NONE,1,GENERAL_ONLY,STYLE_QUALITY_META,STYLE_QUALITY_META,(none),NONE,bad_ass
OVERLAP|(none)|(none)|NONE,1,OVERLAP,(none),(none),(none),NONE,jinki-style_restrained
OVERLAP|(none)|BODY_ATTRIBUTE|NONE,1,OVERLAP,(none),(none),BODY_ATTRIBUTE,NONE,fat_mons
OVERLAP|(none)|FLUID_STATE_ACTION|NONE,1,OVERLAP,(none),(none),FLUID_STATE_ACTION,NONE,personality_excrement
OVERLAP|(none)|POSE_COMPOSITION|NONE,1,OVERLAP,(none),(none),POSE_COMPOSITION,NONE,suspended_congress
OVERLAP|(none)|RESTRAINT_ACTION|NONE,1,OVERLAP,(none),(none),RESTRAINT_ACTION,NONE,suspension
OVERLAP|ACTION_CONTACT|(none)|RELATIONSHIP_ROLE,1,OVERLAP,ACTION_CONTACT/INTIMATE,ACTION_CONTACT,(none),RELATIONSHIP_ROLE,group_incest
OVERLAP|ACTION_CONTACT|ACTION_INTERACTION|EXPOSURE_INTIMATE,1,OVERLAP,ACTION_CONTACT/INTERACTION,ACTION_CONTACT,ACTION_INTERACTION,EXPOSURE_INTIMATE,smelling_underwear
OVERLAP|ACTION_CONTACT|ACTION_INTERACTION|REPRO,1,OVERLAP,ACTION_CONTACT/OBJECT_USE,ACTION_CONTACT,ACTION_INTERACTION,REPRO,holding_pregnancy_test
OVERLAP|ACTION_CONTACT|BODY_STATE|ANATOMY,1,OVERLAP,ACTION_CONTACT/INTERACTION,ACTION_CONTACT,BODY_STATE,ANATOMY,breasts_squeezed_together
OVERLAP|ACTION_CONTACT|BODY_STATE|NONE,1,OVERLAP,ACTION_CONTACT/INTERACTION,ACTION_CONTACT,BODY_STATE,NONE,gaping
OVERLAP|ACTION_CONTACT|BODY_STATE|REPRO,1,OVERLAP,ACTION_CONTACT/INTERACTION,ACTION_CONTACT,BODY_STATE,REPRO,after_birth
OVERLAP|ACTION_CONTACT|CLOTHING_EXPOSURE|ANATOMY+EXPOSURE_INTIMATE,1,OVERLAP,ACTION_CONTACT/INTIMATE,ACTION_CONTACT,CLOTHING_EXPOSURE,ANATOMY+EXPOSURE_INTIMATE,penis_in_panties
OVERLAP|ACTION_CONTACT|CONTEXT_MODIFIER|RELATIONSHIP_ROLE,1,OVERLAP,ACTION_CONTACT/INTIMATE,ACTION_CONTACT,CONTEXT_MODIFIER,RELATIONSHIP_ROLE,implied_incest
OVERLAP|ACTION_CONTACT|DAMAGE_STATE_ACTION|EXPLICIT_SEX,1,OVERLAP,ACTION_CONTACT/INTIMATE,ACTION_CONTACT,DAMAGE_STATE_ACTION,EXPLICIT_SEX,skull_fucking
OVERLAP|ACTION_CONTACT|DIRECT_COMPOSITE|ADULT_ROLE_DEVICE+ANATOMY,1,OVERLAP,ACTION_CONTACT/INTERACTION,ACTION_CONTACT,DIRECT_COMPOSITE,ADULT_ROLE_DEVICE+ANATOMY,used_condom_on_penis
OVERLAP|ACTION_CONTACT|DIRECT_COMPOSITE|ANATOMY+SEXUALIZED_CLOTHING,1,OVERLAP,ACTION_CONTACT/INTIMATE,ACTION_CONTACT,DIRECT_COMPOSITE,ANATOMY+SEXUALIZED_CLOTHING,penis_in_swimsuit
OVERLAP|ACTION_CONTACT|FLUID_STATE_ACTION|EXPLICIT_SEX,1,OVERLAP,ACTION_CONTACT/INTIMATE,ACTION_CONTACT,FLUID_STATE_ACTION,EXPLICIT_SEX,bukkake
OVERLAP|ACTION_CONTACT|IMPLEMENT_OBJECT|EXPLICIT_SEX,1,OVERLAP,ACTION_CONTACT/INTIMATE,ACTION_CONTACT,IMPLEMENT_OBJECT,EXPLICIT_SEX,onahole_job
OVERLAP|ACTION_CONTACT|INSERTION_STRUCTURED|ANATOMY+EXPLICIT_SEX,1,OVERLAP,ACTION_CONTACT/INTIMATE,ACTION_CONTACT,INSERTION_STRUCTURED,ANATOMY+EXPLICIT_SEX,anal_fingering
OVERLAP|ACTION_CONTACT|POSE_COMPOSITION|EXPLICIT_SEX,1,OVERLAP,ACTION_CONTACT/INTIMATE,ACTION_CONTACT,POSE_COMPOSITION,EXPLICIT_SEX,piledriver_(sex)
OVERLAP|ACTION_CONTACT|RELATION_ROLE_CONTEXT|RESTRAINT_FETISH,1,OVERLAP,ACTION_CONTACT/INTIMATE,ACTION_CONTACT,RELATION_ROLE_CONTEXT,RESTRAINT_FETISH,dominator_(bdsm)
OVERLAP|ACTION_CONTACT|RESTRAINT_ACTION|ANATOMY+RESTRAINT_FETISH,1,OVERLAP,ACTION_CONTACT/INTERACTION,ACTION_CONTACT,RESTRAINT_ACTION,ANATOMY+RESTRAINT_FETISH,breast_bondage
OVERLAP|ACTION_CONTACT|RESTRAINT_IMPLEMENT|ANATOMY,1,OVERLAP,ACTION_CONTACT/INTIMATE,ACTION_CONTACT,RESTRAINT_IMPLEMENT,ANATOMY,anal_hook
OVERLAP|BODY_PART|(none)|ANATOMY+INJURY,1,OVERLAP,BODY_PART,BODY_PART,(none),ANATOMY+INJURY,blood_from_vagina
OVERLAP|BODY_PART|(none)|RESTRAINT_FETISH,1,OVERLAP,BODY_PART,BODY_PART,(none),RESTRAINT_FETISH,labia_clamps
OVERLAP|BODY_PART|ACTION_INTERACTION|ANATOMY,1,OVERLAP,BODY_PART,BODY_PART,ACTION_INTERACTION,ANATOMY,anal
OVERLAP|BODY_PART|IMPLEMENT_OBJECT|NONE,1,OVERLAP,BODY_PART,BODY_PART,IMPLEMENT_OBJECT,NONE,labia_piercing
OVERLAP|BODY_PART|INSERTION_STRUCTURED|NONE,1,OVERLAP,BODY_PART,BODY_PART,INSERTION_STRUCTURED,NONE,large_insertion
OVERLAP|BODY_PART|POSE_COMPOSITION|NONE,1,OVERLAP,BODY_PART,BODY_PART,POSE_COMPOSITION,NONE,knees_to_chest
OVERLAP|BODY_PART|REPRO_BODY_STATE|REPRO,1,OVERLAP,BODY_PART,BODY_PART,REPRO_BODY_STATE,REPRO,pregnant
OVERLAP|BODY_PART|RESTRAINT_IMPLEMENT|ANATOMY+RESTRAINT_FETISH,1,OVERLAP,BODY_PART,BODY_PART,RESTRAINT_IMPLEMENT,ANATOMY+RESTRAINT_FETISH,leash_between_breasts
OVERLAP|BODY_PART|RESTRAINT_IMPLEMENT|NONE,1,OVERLAP,BODY_PART,BODY_PART,RESTRAINT_IMPLEMENT,NONE,nose_hook
OVERLAP|BODY_PART|RESTRAINT_IMPLEMENT|RESTRAINT_FETISH,1,OVERLAP,BODY_PART,BODY_PART,RESTRAINT_IMPLEMENT,RESTRAINT_FETISH,tongue_clamp
OVERLAP|CLOTHING_STATE_EXPOSURE|BODY_STATE|ANATOMY,1,OVERLAP,CLOTHING_STATE_EXPOSURE,CLOTHING_STATE_EXPOSURE,BODY_STATE,ANATOMY,covered_penis
OVERLAP|CLOTHING_STATE_EXPOSURE|BODY_STATE|NONE,1,OVERLAP,CLOTHING_STATE_EXPOSURE,CLOTHING_STATE_EXPOSURE,BODY_STATE,NONE,erection_under_clothes
OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|ANATOMY+EXPOSURE_INTIMATE,1,OVERLAP,CLOTHING_STATE_EXPOSURE,CLOTHING_STATE_EXPOSURE,CLOTHING_EXPOSURE,ANATOMY+EXPOSURE_INTIMATE,panties_on_penis
OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|RESTRAINT_FETISH,1,OVERLAP,CLOTHING_STATE_EXPOSURE,CLOTHING_STATE_EXPOSURE,CLOTHING_EXPOSURE,RESTRAINT_FETISH,open_collar
OVERLAP|CLOTHING_STATE_EXPOSURE|CONTEXT_MODIFIER|NONE,1,OVERLAP,CLOTHING_STATE_EXPOSURE,CLOTHING_STATE_EXPOSURE,CONTEXT_MODIFIER,NONE,implied_nudity
OVERLAP|CLOTHING_STATE_EXPOSURE|IMPLEMENT_OBJECT|NONE,1,OVERLAP,CLOTHING_STATE_EXPOSURE,CLOTHING_STATE_EXPOSURE,IMPLEMENT_OBJECT,NONE,unworn_butt_plug
OVERLAP|CLOTHING_STATE_EXPOSURE|INSERTION_STRUCTURED|EXPLICIT_SEX,1,OVERLAP,CLOTHING_STATE_EXPOSURE,CLOTHING_STATE_EXPOSURE,INSERTION_STRUCTURED,EXPLICIT_SEX,fingering_through_clothes
OVERLAP|CLOTHING_STATE_EXPOSURE|INSERTION_STRUCTURED|EXPLICIT_SEX+EXPOSURE_INTIMATE,1,OVERLAP,CLOTHING_STATE_EXPOSURE,CLOTHING_STATE_EXPOSURE,INSERTION_STRUCTURED,EXPLICIT_SEX+EXPOSURE_INTIMATE,fingering_through_panties
OVERLAP|CLOTHING_STATE_EXPOSURE|NONHUMAN_INTERACTION|NONE,1,OVERLAP,CLOTHING_STATE_EXPOSURE,CLOTHING_STATE_EXPOSURE,NONHUMAN_INTERACTION,NONE,tentacles_under_clothes
OVERLAP|CLOTHING_STATE_EXPOSURE|POSE_COMPOSITION|EXPOSURE_INTIMATE,1,OVERLAP,CLOTHING_STATE_EXPOSURE,CLOTHING_STATE_EXPOSURE,POSE_COMPOSITION,EXPOSURE_INTIMATE,upskirt
OVERLAP|CLOTHING_STATE_EXPOSURE|POSE_COMPOSITION|NONE,1,OVERLAP,CLOTHING_STATE_EXPOSURE,CLOTHING_STATE_EXPOSURE,POSE_COMPOSITION,NONE,pantyshot
OVERLAP|CLOTHING|(none)|EXPLICIT_SEX,1,OVERLAP,CLOTHING/ACCESSORY,CLOTHING,(none),EXPLICIT_SEX,nursing_fingering
OVERLAP|CLOTHING|(none)|EXPLICIT_SEX+EXPOSURE_INTIMATE,1,OVERLAP,CLOTHING/EVERYDAY,CLOTHING,(none),EXPLICIT_SEX+EXPOSURE_INTIMATE,fuck-me_pasties
OVERLAP|CLOTHING|CLOTHING_EXPOSURE|ANATOMY,1,OVERLAP,CLOTHING/ACCESSORY,CLOTHING,CLOTHING_EXPOSURE,ANATOMY,crotch_seam
OVERLAP|CLOTHING|CLOTHING_EXPOSURE|EXPOSURE_INTIMATE+SEXUALIZED_CLOTHING,1,OVERLAP,CLOTHING/EVERYDAY,CLOTHING,CLOTHING_EXPOSURE,EXPOSURE_INTIMATE+SEXUALIZED_CLOTHING,highleg_panties
OVERLAP|CLOTHING|IMPLEMENT_OBJECT|NONE,1,OVERLAP,CLOTHING/ACCESSORY,CLOTHING,IMPLEMENT_OBJECT,NONE,cock_ring
OVERLAP|CLOTHING|POSE_COMPOSITION|EXPOSURE_INTIMATE,1,OVERLAP,CLOTHING/EVERYDAY,CLOTHING,POSE_COMPOSITION,EXPOSURE_INTIMATE,downblouse
OVERLAP|CLOTHING|RESTRAINT_IMPLEMENT|ANATOMY,1,OVERLAP,CLOTHING/ACCESSORY,CLOTHING,RESTRAINT_IMPLEMENT,ANATOMY,nipple_chain
OVERLAP|CLOTHING|RESTRAINT_IMPLEMENT|ANATOMY+RESTRAINT_FETISH,1,OVERLAP,CLOTHING/ACCESSORY,CLOTHING,RESTRAINT_IMPLEMENT,ANATOMY+RESTRAINT_FETISH,crotch_rope
OVERLAP|CLOTHING|RESTRAINT_IMPLEMENT|EXPOSURE_INTIMATE+RESTRAINT_FETISH,1,OVERLAP,CLOTHING/EVERYDAY,CLOTHING,RESTRAINT_IMPLEMENT,EXPOSURE_INTIMATE+RESTRAINT_FETISH,panty_gag
OVERLAP|CLOTHING|RESTRAINT_IMPLEMENT|RESTRAINT_FETISH+SEXUALIZED_CLOTHING,1,OVERLAP,CLOTHING/ACCESSORY,CLOTHING,RESTRAINT_IMPLEMENT,RESTRAINT_FETISH+SEXUALIZED_CLOTHING,gag_harness
OVERLAP|CLOTHING|SELF_ACTION|NONE,1,OVERLAP,CLOTHING/ACCESSORY,CLOTHING,SELF_ACTION,NONE,table_humping
OVERLAP|COLOR_APPEARANCE|(none)|NONE,1,OVERLAP,COLOR_APPEARANCE,COLOR_APPEARANCE,(none),NONE,ornate_chastity_cage
OVERLAP|COLOR_APPEARANCE|CLOTHING_EXPOSURE|NONE,1,OVERLAP,COLOR_APPEARANCE,COLOR_APPEARANCE,CLOTHING_EXPOSURE,NONE,lace
OVERLAP|COLOR_APPEARANCE|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,1,OVERLAP,COLOR_APPEARANCE,COLOR_APPEARANCE,CLOTHING_EXPOSURE,SEXUALIZED_CLOTHING,latex
OVERLAP|COLOR_APPEARANCE|IMPLEMENT_OBJECT|ANATOMY,1,OVERLAP,COLOR_APPEARANCE,COLOR_APPEARANCE,IMPLEMENT_OBJECT,ANATOMY,mismatched_nipple_piercing
OVERLAP|COLOR_APPEARANCE|POSE_COMPOSITION|NONE,1,OVERLAP,COLOR_APPEARANCE,COLOR_APPEARANCE,POSE_COMPOSITION,NONE,folded
OVERLAP|COMPOSITION_CAMERA|(none)|ANATOMY,1,OVERLAP,COMPOSITION_CAMERA,COMPOSITION_CAMERA,(none),ANATOMY,pussy_out_of_frame
OVERLAP|COMPOSITION_CAMERA|CAMERA_INTERNAL_VIEW|NONE,1,OVERLAP,COMPOSITION_CAMERA,COMPOSITION_CAMERA,CAMERA_INTERNAL_VIEW,NONE,cross-section
OVERLAP|COMPOSITION_CAMERA|CLOTHING_EXPOSURE|NONE,1,OVERLAP,COMPOSITION_CAMERA,COMPOSITION_CAMERA,CLOTHING_EXPOSURE,NONE,view_between_legs
OVERLAP|EXPRESSION_EMOTION|BODY_ATTRIBUTE|ANATOMY,1,OVERLAP,EXPRESSION_EMOTION,EXPRESSION_EMOTION,BODY_ATTRIBUTE,ANATOMY,penis_awe
OVERLAP|EXPRESSION_EMOTION|BODY_STATE|NONE,1,OVERLAP,EXPRESSION_EMOTION,EXPRESSION_EMOTION,BODY_STATE,NONE,unconscious
OVERLAP|EXPRESSION_EMOTION|REACTION_STATE|EXPLICIT_SEX,1,OVERLAP,EXPRESSION_EMOTION,EXPRESSION_EMOTION,REACTION_STATE,EXPLICIT_SEX,rape_face
OVERLAP|EXPRESSION_EMOTION|RELATION_ROLE_CONTEXT|NONE,1,OVERLAP,EXPRESSION_EMOTION,EXPRESSION_EMOTION,RELATION_ROLE_CONTEXT,NONE,masochism
OVERLAP|EXPRESSION_EMOTION|RESTRAINT_ACTION|NONE,1,OVERLAP,EXPRESSION_EMOTION,EXPRESSION_EMOTION,RESTRAINT_ACTION,NONE,humiliation
OVERLAP|HAIR_FACE|NONHUMAN_INTERACTION|NONE,1,OVERLAP,HAIR_FACE,HAIR_FACE,NONHUMAN_INTERACTION,NONE,tentacle_hair
OVERLAP|LIVING_NATURE|(none)|RESTRAINT_FETISH,1,OVERLAP,LIVING_NATURE/CREATURE,LIVING_NATURE,(none),RESTRAINT_FETISH,snake_bondage
OVERLAP|LIVING_NATURE|DAMAGE_STATE_ACTION|NONE,1,OVERLAP,LIVING_NATURE/CREATURE,LIVING_NATURE,DAMAGE_STATE_ACTION,NONE,skeleton
OVERLAP|LIVING_NATURE|INSERTION_STRUCTURED|NONE,1,OVERLAP,LIVING_NATURE/CREATURE,LIVING_NATURE,INSERTION_STRUCTURED,NONE,impaled
OVERLAP|LIVING_NATURE|RELATION_ROLE_CONTEXT|NONE,1,OVERLAP,LIVING_NATURE/CREATURE,LIVING_NATURE,RELATION_ROLE_CONTEXT,NONE,onii-shota
OVERLAP|LIVING_NATURE|REPRO_BODY_STATE|REPRO,1,OVERLAP,LIVING_NATURE/CREATURE,LIVING_NATURE,REPRO_BODY_STATE,REPRO,impregnation
OVERLAP|OBJECT_PROP|(none)|EXPOSURE_INTIMATE,1,OVERLAP,OBJECT_PROP/DAILY,OBJECT_PROP,(none),EXPOSURE_INTIMATE,spade_pasties
OVERLAP|OBJECT_PROP|(none)|RESTRAINT_FETISH,1,OVERLAP,OBJECT_PROP/DAILY,OBJECT_PROP,(none),RESTRAINT_FETISH,serving_tray_(bdsm)
OVERLAP|OBJECT_PROP|CLOTHING_EXPOSURE|RESTRAINT_FETISH,1,OVERLAP,OBJECT_PROP,OBJECT_PROP,CLOTHING_EXPOSURE,RESTRAINT_FETISH,bondage_mittens
OVERLAP|OBJECT_PROP|CONTEXT_MODIFIER|NONE,1,OVERLAP,OBJECT_PROP/DAILY,OBJECT_PROP,CONTEXT_MODIFIER,NONE,human_furniture
OVERLAP|OBJECT_PROP|DIRECT_COMPOSITE|NONE,1,OVERLAP,OBJECT_PROP/DAILY,OBJECT_PROP,DIRECT_COMPOSITE,NONE,dick_in_a_box
OVERLAP|OBJECT_PROP|FLUID_STATE_ACTION|ANATOMY,1,OVERLAP,OBJECT_PROP,OBJECT_PROP,FLUID_STATE_ACTION,ANATOMY,breast_pump
OVERLAP|OBJECT_PROP|FLUID_STATE_ACTION|NONE,1,OVERLAP,OBJECT_PROP,OBJECT_PROP,FLUID_STATE_ACTION,NONE,urine_meter
OVERLAP|OBJECT_PROP|IMPLEMENT_OBJECT|ADULT_ROLE_DEVICE,1,OVERLAP,OBJECT_PROP,OBJECT_PROP,IMPLEMENT_OBJECT,ADULT_ROLE_DEVICE,used_condom
OVERLAP|OBJECT_PROP|INSERTION_STRUCTURED|NONE,1,OVERLAP,OBJECT_PROP,OBJECT_PROP,INSERTION_STRUCTURED,NONE,urethral_beads
OVERLAP|OBJECT_PROP|RELATION_ROLE_CONTEXT|NONE,1,OVERLAP,OBJECT_PROP,OBJECT_PROP,RELATION_ROLE_CONTEXT,NONE,trap
OVERLAP|OBJECT_PROP|RESTRAINT_IMPLEMENT|ANATOMY+RESTRAINT_FETISH,1,OVERLAP,OBJECT_PROP,OBJECT_PROP,RESTRAINT_IMPLEMENT,ANATOMY+RESTRAINT_FETISH,nipple_leash
OVERLAP|OBJECT_PROP|RESTRAINT_IMPLEMENT|EXPOSURE_INTIMATE,1,OVERLAP,OBJECT_PROP,OBJECT_PROP,RESTRAINT_IMPLEMENT,EXPOSURE_INTIMATE,chastity_bra
OVERLAP|PERSON_COUNT|BODY_ATTRIBUTE|NONE,1,OVERLAP,PERSON_COUNT,PERSON_COUNT,BODY_ATTRIBUTE,NONE,cuntboy
OVERLAP|PERSON_COUNT|RELATION_ROLE_CONTEXT|RELATIONSHIP_ROLE,1,OVERLAP,PERSON_COUNT,PERSON_COUNT,RELATION_ROLE_CONTEXT,RELATIONSHIP_ROLE,josou_seme
OVERLAP|PLACE_BACKGROUND|(none)|EXPOSURE_INTIMATE,1,OVERLAP,PLACE_BACKGROUND,PLACE_BACKGROUND,(none),EXPOSURE_INTIMATE,nude_beach
OVERLAP|PLACE_BACKGROUND|NONHUMAN_INTERACTION|NONE,1,OVERLAP,PLACE_BACKGROUND,PLACE_BACKGROUND,NONHUMAN_INTERACTION,NONE,tentacle_pit
OVERLAP|POSE_MOVEMENT|(none)|RESTRAINT_FETISH,1,OVERLAP,POSE_MOVEMENT,POSE_MOVEMENT,(none),RESTRAINT_FETISH,spanking_self
OVERLAP|POSE_MOVEMENT|BODY_ATTRIBUTE|ANATOMY,1,OVERLAP,POSE_MOVEMENT,POSE_MOVEMENT,BODY_ATTRIBUTE,ANATOMY,bouncing_penis
OVERLAP|POSE_MOVEMENT|POSE_COMPOSITION|ANATOMY,1,OVERLAP,POSE_MOVEMENT,POSE_MOVEMENT,POSE_COMPOSITION,ANATOMY,presenting_own_breasts
OVERLAP|POSE_MOVEMENT|SCENE_CONTEXT|NONE,1,OVERLAP,POSE_MOVEMENT,POSE_MOVEMENT,SCENE_CONTEXT,NONE,peeking
OVERLAP|STYLE_QUALITY_META|(none)|ANATOMY,1,OVERLAP,STYLE_QUALITY_META,STYLE_QUALITY_META,(none),ANATOMY,fake_penis_shadow
OVERLAP|STYLE_QUALITY_META|(none)|EXPOSURE_INTIMATE,1,OVERLAP,STYLE_QUALITY_META,STYLE_QUALITY_META,(none),EXPOSURE_INTIMATE,framed_cleavage
OVERLAP|STYLE_QUALITY_META|(none)|NONE,1,OVERLAP,STYLE_QUALITY_META,STYLE_QUALITY_META,(none),NONE,clear_insertion
OVERLAP|STYLE_QUALITY_META|CAMERA_INTERNAL_VIEW|NONE,1,OVERLAP,STYLE_QUALITY_META,STYLE_QUALITY_META,CAMERA_INTERNAL_VIEW,NONE,x-ray
OVERLAP|STYLE_QUALITY_META|CLOTHING_EXPOSURE|ANATOMY,1,OVERLAP,STYLE_QUALITY_META,STYLE_QUALITY_META,CLOTHING_EXPOSURE,ANATOMY,framed_breasts
OVERLAP|STYLE_QUALITY_META|CLOTHING_EXPOSURE|EXPOSURE_INTIMATE,1,OVERLAP,STYLE_QUALITY_META,STYLE_QUALITY_META,CLOTHING_EXPOSURE,EXPOSURE_INTIMATE,nude_cover
OVERLAP|STYLE_QUALITY_META|META_CONTEXT|NONE,1,OVERLAP,STYLE_QUALITY_META,STYLE_QUALITY_META,META_CONTEXT,NONE,uncensored
OVERLAP|STYLE_QUALITY_META|META_CONTEXT|RESTRAINT_FETISH,1,OVERLAP,STYLE_QUALITY_META,STYLE_QUALITY_META,META_CONTEXT,RESTRAINT_FETISH,explosion_gag
OVERLAP|STYLE_QUALITY_META|RELATION_ROLE_CONTEXT|RELATIONSHIP_ROLE,1,OVERLAP,STYLE_QUALITY_META,STYLE_QUALITY_META,RELATION_ROLE_CONTEXT,RELATIONSHIP_ROLE,virgin
OVERLAP|STYLE_QUALITY_META|RESTRAINT_IMPLEMENT|RESTRAINT_FETISH,1,OVERLAP,STYLE_QUALITY_META,STYLE_QUALITY_META,RESTRAINT_IMPLEMENT,RESTRAINT_FETISH,panel_gag
OVERLAP|TEXT_SYMBOL|(none)|ANATOMY,1,OVERLAP,TEXT_SYMBOL/SYMBOL,TEXT_SYMBOL,(none),ANATOMY,penis_doodle
OVERLAP|TEXT_SYMBOL|(none)|REPRO,1,OVERLAP,TEXT_SYMBOL/SYMBOL,TEXT_SYMBOL,(none),REPRO,spoken_impregnation
OVERLAP|TEXT_SYMBOL|BODY_ATTRIBUTE|ANATOMY,1,OVERLAP,TEXT_SYMBOL/SYMBOL,TEXT_SYMBOL,BODY_ATTRIBUTE,ANATOMY,penis_chart
OVERLAP|TEXT_SYMBOL|CLOTHING_EXPOSURE|ANATOMY,1,OVERLAP,TEXT_SYMBOL/SYMBOL,TEXT_SYMBOL,CLOTHING_EXPOSURE,ANATOMY,v_over_crotch
OVERLAP|TEXT_SYMBOL|RESTRAINT_ACTION|NONE,1,OVERLAP,TEXT_SYMBOL/SYMBOL,TEXT_SYMBOL,RESTRAINT_ACTION,NONE,tally
SPECIAL_ONLY|(none)|(none)|ANATOMY+EXPOSURE_INTIMATE,1,SPECIAL_ONLY,(none),(none),(none),ANATOMY+EXPOSURE_INTIMATE,panty_on_penis
SPECIAL_ONLY|(none)|(none)|EXPLICIT_SEX+EXPOSURE_INTIMATE,1,SPECIAL_ONLY,(none),(none),(none),EXPLICIT_SEX+EXPOSURE_INTIMATE,fuck_me_pasties
SPECIAL_ONLY|(none)|(none)|EXPLICIT_SEX+RELATIONSHIP_ROLE,1,SPECIAL_ONLY,(none),(none),(none),EXPLICIT_SEX+RELATIONSHIP_ROLE,femdom_rape
SPECIAL_ONLY|(none)|(none)|EXPOSURE_INTIMATE+RESTRAINT_FETISH,1,SPECIAL_ONLY,(none),(none),(none),EXPOSURE_INTIMATE+RESTRAINT_FETISH,panty_gagged
SPECIAL_ONLY|(none)|(none)|REPRO,1,SPECIAL_ONLY,(none),(none),(none),REPRO,impregnation_request
SPECIAL_ONLY|(none)|BODY_ATTRIBUTE|NONE,1,SPECIAL_ONLY,(none),(none),BODY_ATTRIBUTE,NONE,cospussy
