proposed_special_id,canonical_tag,canonical_aliases,frozen_post_count_2026_09_02,live_post_count,proposed_layer,display_ja,search_ja,kind_id,body_site_ids,theme_ids,concept_area,live_tag_id,live_validation_status,ja_status,duplicate_guard,proposal_status,source_issue94_commit,notes
2846,projectile_lactation,,3294,3316,Core,噴き出す母乳,母乳噴射|乳汁噴射|勢いよく出る母乳,FLUID_EXCRETION,,REPRO_PREGNANCY_LACTATION,SPECIAL_REPRODUCTION_FLUID,1835975,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,reproduction family with lactation/fluid surface
2847,presenting_own_ass,presenting_ass,3204,3266,Core,自分の尻を見せつける,尻を見せる|お尻を見せつける|尻を突き出して見せる,POSE_SCENE,BUTTOCK_ANAL,,SPECIAL_BODY_RELATION_STATE,2615795,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2848,micro_panties,,3160,3178,Core,マイクロパンティ,極小パンティ|極小下着,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,545201,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2849,hands_on_own_ass,,3021,3054,Core,自分の尻に両手,自分のお尻に両手|尻に両手を置く,ACTION_CONTACT,BUTTOCK_ANAL,,SPECIAL_BODY_RELATION_STATE,1353702,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2850,bouncing_ass,,2995,3035,Core,揺れる尻,尻揺れ|お尻が揺れる,CLOTHING_EXPOSURE,BUTTOCK_ANAL,,SPECIAL_EXPOSURE_CLOTHING_STATE,717518,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2851,arm_between_breasts,hand_between_breasts,2580,2597,Core,胸の間に腕,乳房の間に腕|胸に腕を挟む,CLOTHING_EXPOSURE,BREAST_NIPPLE,,SPECIAL_EXPOSURE_CLOTHING_STATE,656250,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2852,presenting_own_breasts,presenting_breasts,2518,2562,Core,自分の胸を見せつける,胸を見せる|乳房を見せつける,POSE_SCENE,BREAST_NIPPLE,,SPECIAL_BODY_RELATION_STATE,2630609,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2853,tail_between_legs,,2245,2255,Core,脚の間に尻尾,足の間に尻尾|太ももの間に尻尾,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,539990,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2854,leotard_peek,,2186,2186,Core,レオタードチラ見せ,レオタードちら見え|レオタードチラ,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,1401251,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2855,blood_on_leg,bloody_leg,2125,2175,Core,脚に血,足に血|血まみれの脚,FLUID_EXCRETION,,INJURY_R18G,SPECIAL_R18G_BODY_STATE,1428380,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_R18G_BODY_STATE
2856,clothes_between_thighs,clothing_between_thighs,2001,2009,Core,太ももの間に服,腿の間に服|太ももに挟まった服,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,1544416,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2857,face_between_breasts,face_in_breasts|motorboating,1927,1956,Core,胸の間に顔,乳房の間に顔|胸に顔を埋める,CLOTHING_EXPOSURE,BREAST_NIPPLE,,SPECIAL_EXPOSURE_CLOTHING_STATE,492763,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2858,holding_own_legs_back,,1710,1740,Core,自分の脚を後ろに抱える,自分の脚を後ろに持つ|脚を後ろへ引いて持つ,POSE_SCENE,,,SPECIAL_BODY_RELATION_STATE,2622304,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2859,shorts_around_one_leg,,1688,1695,Core,片脚に引っかかったショートパンツ,片脚にショーツ|短パンを片脚に掛ける,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,455483,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2860,standing_doggystyle,standing_doggy_style,1581,1726,Core,立ちバック,立位後背位|立ったまま後背位|立ち後背位,POSE_SCENE,,,SPECIAL_NAMED_POSE,843227,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_NAMED_POSE
2861,blood_on_chest,bloody_chest,1546,1570,Core,胸部に血,胸板に血|胸部の血,FLUID_EXCRETION,,INJURY_R18G,SPECIAL_R18G_BODY_STATE,1340266,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_R18G_BODY_STATE
2862,hand_on_own_crotch,,1483,1507,Core,自分の股間に手,股間に手を置く|自分のクロッチに手,ACTION_CONTACT,,,SPECIAL_BODY_RELATION_STATE,1374607,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2863,sports_bra_lift,,1433,1440,Core,スポーツブラを持ち上げる,スポブラをめくる|スポーツブラ上げ,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,1317392,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2864,blood_on_breasts,bloody_breasts,1400,1411,Core,乳房に血,胸に血|血の付いた乳房|血まみれの胸,FLUID_EXCRETION,BREAST_NIPPLE,INJURY_R18G,SPECIAL_R18G_BODY_STATE,525750,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_R18G_BODY_STATE
2865,blood_on_neck,,1399,1428,Core,首に血,血まみれの首|首の血,FLUID_EXCRETION,,INJURY_R18G,SPECIAL_R18G_BODY_STATE,654395,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_R18G_BODY_STATE
2866,ass_tattoo,,1370,1390,Core,尻のタトゥー,お尻の刺青|尻の刺青,BODY_STATE,BUTTOCK_ANAL,,SPECIAL_INTIMATE_ADORNMENT_STATE,1415193,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_INTIMATE_ADORNMENT_STATE
2867,bite_mark_on_breast,,1317,1340,Core,胸の噛み跡,乳房の噛み跡|胸に歯形,BODY_STATE,BREAST_NIPPLE,,SPECIAL_BODY_RELATION_STATE,1854302,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2868,pubic_tattoo_visible_through_clothes,pubic_tattoo_through_clothing,1310,1317,Core,服越しに見える陰部タトゥー,服越しの陰部タトゥー|恥骨部タトゥーが服越しに見える,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,2576121,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2869,micro_bra,,1257,1267,Core,マイクロブラ,極小ブラ|極小ブラジャー,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,523331,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2870,armpit_hair_peek,,1220,1231,Core,脇毛チラ見せ,脇毛ちら見え|脇毛チラ,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,1955764,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2871,head_between_thighs,,1134,1148,Core,太ももの間に頭,腿の間に頭|太ももに頭を挟む,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,1616106,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2872,ass_press,,1123,1134,Core,尻を押し付ける,尻押し付け|お尻を押し付ける,ACTION_CONTACT,BUTTOCK_ANAL,,SPECIAL_BODY_RELATION_STATE,423155,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2873,implied_pregnancy,,1109,1111,Core,妊娠の示唆,妊娠を示唆|暗示された妊娠|妊娠描写の示唆,BODY_STATE,,REPRO_PREGNANCY_LACTATION,SPECIAL_REPRODUCTION_FLUID,1410658,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,reproduction family with pregnancy/body-state surface
2874,licking_breast,breast_licking|breast_lick,1093,1096,Core,胸を舐める,乳房舐め|乳房を舐める,ACTION_CONTACT,BREAST_NIPPLE,,SPECIAL_BODY_RELATION_STATE,1155903,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2875,blood_in_mouth,,963,971,Extended,口の中に血,口内に血|口内出血描写,FLUID_EXCRETION,MOUTH_ORAL,INJURY_R18G,SPECIAL_R18G_BODY_STATE,590905,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_R18G_BODY_STATE
2876,skirt_peek,,932,937,Extended,スカートチラ見せ,スカートちら見え|スカートチラ,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,2607324,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2877,holding_pregnancy_test,,902,910,Extended,妊娠検査薬を持つ,妊娠検査キットを持つ|妊娠テストを持つ,ACTION_CONTACT,,REPRO_PREGNANCY_LACTATION,BOUNDARY_CONCEPT,2265813,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2878,pants_around_one_leg,,897,900,Extended,片脚に引っかかったズボン,ズボンを片脚に掛ける|片脚だけズボン,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,405008,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2879,mole_on_crotch,mole_on_groin,864,876,Extended,股間のほくろ,鼠径部のほくろ|クロッチのほくろ,BODY_STATE,,,SPECIAL_INTIMATE_ADORNMENT_STATE,1475311,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_INTIMATE_ADORNMENT_STATE
2880,scar_on_breast,scar_on_breasts,862,870,Extended,胸の傷跡,乳房の傷跡|胸の傷,BODY_STATE,BREAST_NIPPLE,,SPECIAL_INTIMATE_ADORNMENT_STATE,1535821,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_INTIMATE_ADORNMENT_STATE
2881,ass_freckles,,857,863,Extended,尻のそばかす,お尻のそばかす,BODY_STATE,BUTTOCK_ANAL,,SPECIAL_INTIMATE_ADORNMENT_STATE,414860,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_INTIMATE_ADORNMENT_STATE
2882,blood_on_mouth,,850,872,Extended,口元に血,口の周りに血|唇に血|口外の血,FLUID_EXCRETION,MOUTH_ORAL,INJURY_R18G,SPECIAL_R18G_BODY_STATE,643733,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_R18G_BODY_STATE
2883,spreading_own_ass,,824,848,Extended,自分の尻を広げる,尻を開く|お尻を広げる,ACTION_CONTACT,BUTTOCK_ANAL,,SPECIAL_BODY_RELATION_STATE,2259892,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2884,bikini_around_one_leg,,770,772,Extended,片脚に引っかかったビキニ,ビキニを片脚に掛ける|片脚だけビキニ,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,588599,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2885,breast_freckles,,764,779,Extended,胸のそばかす,乳房のそばかす,BODY_STATE,BREAST_NIPPLE,,SPECIAL_INTIMATE_ADORNMENT_STATE,2341483,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_INTIMATE_ADORNMENT_STATE
2886,panties_visible_through_clothes,,736,747,Extended,服越しに見えるパンティ,服越しのパンティ|パンティが服越しに見える|下着が服越しに見える,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,1935409,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2887,view_between_legs,,735,740,Extended,脚の間からの視点,脚の間越しの視点|股下越しの視点|脚の間から見る,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,1392834,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2888,panties_around_thighs,,701,724,Extended,太ももまで下げたパンティ,太ももにパンティ|パンティを腿まで下げる,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,560012,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2889,navel_peek,,650,682,Extended,へそチラ,へそチラ見せ|へそがちら見え|おへそチラ,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,1663053,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2890,clothes_between_exposed_breasts,,607,598,Extended,露出した胸の間に服,露出乳房の間に服|胸の谷間に服,CLOTHING_EXPOSURE,BREAST_NIPPLE,,SPECIAL_EXPOSURE_CLOTHING_STATE,2599301,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2891,sucking_own_breasts,self_breast_sucking,598,602,Extended,自分の胸を吸う,自分の乳房を吸う|セルフ胸吸い,ACTION_CONTACT,BREAST_NIPPLE,,SPECIAL_BODY_RELATION_STATE,2350129,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2892,bursting_ass,,581,582,Extended,はち切れそうな尻,服からはみ出す尻|はち切れそうなお尻,CLOTHING_EXPOSURE,BUTTOCK_ANAL,,SPECIAL_EXPOSURE_CLOTHING_STATE,1015177,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2893,lactating_into_container,lactating_into_bowl|lactating_into_bottle|lactating_into_cup,503,509,Extended,容器に搾乳,容器へ母乳を出す|ボトルに搾乳|カップに搾乳,FLUID_EXCRETION,,REPRO_PREGNANCY_LACTATION,SPECIAL_REPRODUCTION_FLUID,1631079,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,reproduction family with lactation/fluid surface
2894,piercing_through_clothes,,494,507,Extended,服越しに見えるピアス,服越しのピアス|ピアスが服越しに見える,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,1525519,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2895,tail_around_another's_leg,,487,497,Extended,他人の脚に巻き付く尻尾,相手の脚に巻く尻尾|他人の足に巻き付く尻尾,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,1908341,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2896,swimsuit_lift,,480,483,Extended,水着を持ち上げる,水着をめくる|水着上げ,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,482977,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2897,bikini_visible_through_clothes,,479,488,Extended,服越しに見えるビキニ,服越しのビキニ|ビキニが服越しに見える,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,2136876,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2898,ass_lift,,471,479,Extended,尻を持ち上げる,お尻を持ち上げる|尻上げ,CLOTHING_EXPOSURE,BUTTOCK_ANAL,,SPECIAL_EXPOSURE_CLOTHING_STATE,810132,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2899,gag_around_neck,,467,483,Extended,首に掛けた猿轡,首に掛けたギャグ|首の猿轡|ギャグを首に掛ける,TOOL_OBJECT,,BDSM_RESTRAINT,SPECIAL_BDSM_RESTRAINT,1282048,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2900,forced_lactation,,464,464,Extended,強制的な乳汁分泌,強制ラクテーション|強制授乳|強制搾乳,FLUID_EXCRETION,,REPRO_PREGNANCY_LACTATION,SPECIAL_REPRODUCTION_FLUID,553532,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,reproduction family with lactation/fluid surface
2901,blood_on_feet,bloody_feet,449,452,Extended,足に血,両足に血|血まみれの足,FLUID_EXCRETION,,INJURY_R18G,SPECIAL_R18G_BODY_STATE,1330843,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_R18G_BODY_STATE
2902,stuffed_gag,,433,452,Extended,詰め物式の猿轡,詰め物ギャグ|口に詰める猿轡|詰め物猿轡,TOOL_OBJECT,MOUTH_ORAL,BDSM_RESTRAINT,SPECIAL_BDSM_RESTRAINT,1344113,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
