row_id,canonical_tag,post_count,display_ja,search_ja,prior_audit_verdict,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-003099,lamb_(league),1086,ラム,ラム | Lamb | ヒツジ | キンドレッド,NEEDS_EXTERNAL_CHECK,FIX_BOTH,Lamb,ラム | ヒツジ | キンドレッド,IDENTITY_SAFE_OFFICIAL_ROMANIZED,HIGH,https://www.leagueoflegends.com/en-sg/champions/kindred/,Riot公式Kindredページは構成存在をLambとWolfとして明記する一方、日本語公式名「ラム」の一次根拠を確認できない。推測カナをdisplayにせず公式Romanized名Lambへ戻し、既存日本語候補は検索別名に保持。,PROPOSED
I70-003286,crow_(la+_darknesss),1023,カラス,カラス | ラプラス・ダークネスのカラス,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_JA_CONFIRMED,HIGH,https://hololive.hololivepro.com/news/20220622-02-15/,hololive公式のラプラス・ダークネス3D告知が「側にいるカラス」と明記。現display「カラス」は公式表現と一致。,PROPOSED
I70-003685,almond_eye_(the_changer)_(umamusume),905,アーモンドアイ（The Changer）,アーモンドアイ（The Changer）,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_VARIANT_NAME,HIGH,https://umamusume.jp/news/detail?id=3097,Cygames公式『ウマ娘』ニュースが育成ウマ娘を「[The Changer]アーモンドアイ」と明記。現displayはキャラクター名と衣装名を正確に保持。,PROPOSED
I70-003441,magus_(zenless_zone_zero),978,鬼火,鬼火 | 鬼火(ゼンゼロ),NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_JA_CONFIRMED,HIGH,https://zenless.hoyoverse.com/ja-jp/main,『ゼンレスゾーンゼロ』日本語公式サイトのキャラクター紹介が「オルペウス＆『鬼火』」と明記。現display「鬼火」は公式表記と一致。,PROPOSED
I70-003943,march_7th_(hunt)_(honkai:_star_rail),839,三月なのか（巡狩）,三月なのか（巡狩） | 三月なのか（仙舟）,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_PLATFORM_JA_CONFIRMED,HIGH,https://www.hoyolab.com/article/31777091,HoYoLABの『崩壊：スターレイル』公式コミュニティ面で「三月なのか・巡狩」と明記されており、現displayの括弧表記は同一キャラクターと運命を安全に表す。,PROPOSED
I70-003969,yao_guang_(honkai:_star_rail),835,爻光,爻光,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_PLATFORM_JA_CONFIRMED,HIGH,https://www.youtube.com/watch?v=gmDQUUGBelQ,PlayStation Japan公式の『崩壊：スターレイル』爻光キャラクターPVがタイトルと日本語CV欄で「爻光」と明記。現displayは完全一致。,PROPOSED
I70-003795,hinata_hideki,876,日向秀樹,日向秀樹,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_CREATOR_CHARACTER_NAME,HIGH,https://key.visualarts.gr.jp/key20th/movie.html,Key公式20周年サイトのキャラクター人気投票結果で「日向秀樹」を正式なキャラクター名として掲載。現displayは完全一致。,PROPOSED
I70-003659,sayama_saho,915,茶山沙穂,茶山沙穂,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_PUBLISHER_JA_CONFIRMED,HIGH,https://store.kadokawa.co.jp/shop/g/g322412000068/,KADOKAWA公式商品ページが『お茶目な奥さんとの日常茶番事』の登場人物を「茶山沙穂」と明記。canonicalと現displayは一致。,PROPOSED
I70-003807,bubba_(watson_amelia),873,Bubba（ワトソン・アメリア）,Bubba（ワトソン・アメリア）,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_CREATOR_IDENTITY_CONFIRMED,HIGH,https://hololive.hololivepro.com/en/news/20231117-01-53/,COVER公式のWatson Amelia Y40 Case Bundle告知が同伴キャラクターを「Bubba」と明記。現displayは公式Romanized名を保持し、括弧はWatson AmeliaのBubbaというcanonicalスコープを安全に識別する。,PROPOSED
I70-044438,yaegashi_nan,4598,八重樫南,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_INDUSTRY_CREDIT,HIGH,https://gamehack.jp/148036/,Voltage collaboration release credits illustrator 八重樫南 exactly; current display preserves the established Japanese credit.,PROPOSED
I70-044440,mizuki_hitoshi,4382,みずきひとし,,NEEDS_EXTERNAL_CHECK,KEEP,,,IDENTITY_SAFE_CREDIT,HIGH,https://mangaseek.net/person/1609.html,Creator database links the artist's official site and records the professional name みずきひとし exactly; no speculative kanji reading introduced.,PROPOSED
I70-044462,m-da_s-tarou,2968,MだSたろう,,NEEDS_EXTERNAL_CHECK,KEEP,,,PUBLISHER_CREDIT,HIGH,https://www.cdjapan.co.jp/product/NEOBK-2980371,Published art-book metadata credits MだSたろう exactly; current display is identity-safe.,PROPOSED
I70-044467,mitarashi_neko,2910,みたらしねこ,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_PROFILE,HIGH,https://mitarashi-neko.com/,Artist's official portfolio identifies the creator as みたらしねこ (Mitarashi Neko); current display is exact.,PROPOSED
I70-044494,houtengeki,2472,方天戟,,NEEDS_EXTERNAL_CHECK,KEEP,,,INDUSTRY_CREDIT,HIGH,https://mediaworld.co.jp/products/50033392001,Commercial product credit identifies illustrator 方天戟 and copyright ©方天戟; current display preserves that credited identity.,PROPOSED
I70-044499,kani_biimu,2442,かにビーム,,NEEDS_EXTERNAL_CHECK,KEEP,,,INDUSTRY_CREDIT,HIGH,https://www.dreamnews.jp/press/0000236913/,Hobby Japan release repeatedly credits illustrator かにビーム and ©かにビーム; current display is exact.,PROPOSED
I70-044523,tsunako,2233,つなこ,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_PROFILE,HIGH,https://www.tunamayoza.com/,Artist's own site identifies itself as イラストレーター つなこ and profile heading つなこ; current display is exact.,PROPOSED
I70-044560,tomose_shunsaku,1951,トモセシュンサク,,NEEDS_EXTERNAL_CHECK,KEEP,,,PUBLISHER_CREDIT,HIGH,https://www.kadokawa.co.jp/product/322305001013/,KADOKAWA official publication credits トモセシュンサク as author/illustrator; current display is exact.,PROPOSED
I70-044567,mattaku_mousuke,1910,まったくモー助,,NEEDS_EXTERNAL_CHECK,KEEP,,,PUBLISHER_CREDIT,HIGH,https://www.kadokawa.co.jp/product/322606000531/,KADOKAWA official publication credits author まったくモー助 exactly; current display is exact.,PROPOSED
I70-044577,mochi_au_lait,1840,もちオーレ,,NEEDS_EXTERNAL_CHECK,KEEP,,,PUBLISHER_CREDIT,HIGH,https://store.kadokawa.co.jp/shop/g/g321909000521/,KADOKAWA official store credits 原作 もちオーレ; current display is exact.,PROPOSED
I70-044687,ito_noizi,1490,いとうのいぢ,,NEEDS_EXTERNAL_CHECK,KEEP,,,PUBLISHER_CREDIT,HIGH,https://store.kadokawa.co.jp/shop/series/series00074001,KADOKAWA official store uses いとうのいぢ for the creator's art-book series; current display is exact.,PROPOSED
I70-044693,mishima_kurone,1483,三嶋くろね,,NEEDS_EXTERNAL_CHECK,KEEP,,,PUBLISHER_CREDIT,HIGH,https://www.kadokawa.co.jp/product/321607000407/,KADOKAWA official art-book page credits 三嶋くろね; current display is exact.,PROPOSED
I70-044696,suzuhira_hiro,1473,鈴平ひろ,,NEEDS_EXTERNAL_CHECK,KEEP,,,PUBLISHER_CREDIT,HIGH,https://store.kadokawa.co.jp/shop/g/g302604002086/,KADOKAWA official store product is explicitly titled for 鈴平ひろ and carries ©鈴平ひろ; current display is exact.,PROPOSED
I70-044721,himura_kiseki,1422,比村奇石,,NEEDS_EXTERNAL_CHECK,KEEP,,,PUBLISHER_CREDIT,HIGH,https://www.kodansha.co.jp/comic/products/0000383490,Kodansha official publication credits 著 比村奇石 and gives reading ヒムラ キセキ; current display is exact.,PROPOSED
I70-044792,harada_takehito,1283,原田たけひと,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_COMPANY_CREDIT,HIGH,https://nippon1.jp/consumer/refrain//psVita/news/collaboration_illust_campaign/,Nippon Ichi Software official page credits character designer 原田たけひと; current display is exact.,PROPOSED
