row_id,canonical_tag,post_count,display_ja,search_ja,translation_note,reason_code,source_file,effective_source_file
I70-002977,ant_tenna,1134,テナ,テナ,AI監修：DELTARUNEキャラクターの公式日本語表記を要確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-003020,abigail_williams_(swimsuit_foreigner)_(third_ascension)_(fate),1115,アビゲイル・ウィリアムズ（水着・第3再臨）,アビゲイル・ウィリアムズ | アビゲイル(水着) | 第3再臨,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-003022,harmony_(pokemon),1114,セイカ,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-003051,klein_moretti,1104,クライン・モレッティ,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-037043,fukumoto_mahjong,1104,福本麻雀,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-003054,richard_i_(fate),1103,リチャード一世,リチャード一世 | セイバー(strange Fake),,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-003062,doro_(nikke),1101,ドロ,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-003075,hebi_nyoubou_(fate),1094,蛇女房,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-003078,yuu_(twisted_wonderland),1094,ユウ,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-003086,abigail_williams_(third_ascension)_(fate),1091,アビゲイル・ウィリアムズ（第3再臨）,アビゲイル・ウィリアムズ | 第3再臨,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-003087,bomb_hybrid_(chainsaw_man),1091,爆弾の悪魔,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-003099,lamb_(league),1086,ラム,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-003100,aijo_karen,1085,愛城華恋,愛城華恋 | 華恋,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-003102,randal_ivory,1085,ランダル・アイボリー,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-044964,sakurazawa_izumi,1079,桜沢いづみ,,,ARTIST_JA_READING_UNSUPPORTED,artist_initial_audit_batch008.csv,artist_initial_audit_batch008.csv
I70-003126,yorick_(shiori_novella),1078,ヨリック,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-037075,chromashift,1067,ChromaShift,,Japanese rendering requires manual verification or source evidence is insufficient,HIGH_IMPACT_COPYRIGHT_NO_JA_EVIDENCE,copyright_no_trusted_ja_batch018.csv,copyright_no_trusted_ja_batch018.csv
I70-003163,sameko_saba_(1st_costume),1066,さめこさば（通常衣装）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-003170,mem_(honkai:_star_rail),1065,ミュリオン,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-044978,ominaeshi_(takenoko),1064,オミナエシ,,,ARTIST_JA_READING_UNSUPPORTED,artist_initial_audit_batch008.csv,artist_initial_audit_batch008.csv
I70-003176,male_byleth_(awakened)_(fire_emblem),1062,ベレト（覚醒）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-044991,nanao_naru,1057,七尾奈留,,,ARTIST_JA_READING_UNSUPPORTED,artist_initial_audit_batch008.csv,artist_initial_audit_batch008.csv
I70-003203,guoba_(genshin_impact),1051,グゥオパァー,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-045000,shirabi,1050,しらび,,,ARTIST_JA_READING_UNSUPPORTED,artist_initial_audit_batch008.csv,artist_initial_audit_batch008.csv
I70-037087,esse_series,1049,Esseシリーズ,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-003217,metroid_(creature),1045,メトロイド,メトロイド | メトロイド(クリーチャー) | ベビーメトロイド,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-045013,40hara,1038,40原,,,ARTIST_JA_READING_UNSUPPORTED,artist_initial_audit_batch008.csv,artist_initial_audit_batch008.csv
I70-003243,adventurer_(ff14),1035,光の戦士,光の戦士 | メテオ | ひろし(FF14),,HIGH_IMPACT_DISPLAY_CONFLICTS_WITH_STRONG_JA_EVIDENCE,character_youkakunin_final_batch055.csv,character_youkakunin_final_batch055.csv
I70-003248,meltryllis_(swimsuit_lancer)_(second_ascension)_(fate),1034,メルトリリス（水着ランサー・第2再臨）,メルトリリス | 水着メルトリリス | 第2再臨,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-003258,rosa_(tears_of_themis),1032,ローザ,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-003286,crow_(la+_darknesss),1023,カラス,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-003288,label_(nikke),1022,レーベル,レーベル | レーベル(NIKKE),,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-045040,nishieda,1022,西E田,,,ARTIST_JA_READING_UNSUPPORTED,artist_initial_audit_batch008.csv,artist_initial_audit_batch008.csv
I70-045054,murata_range,1011,村田蓮爾,,,ARTIST_JA_READING_UNSUPPORTED,artist_initial_audit_batch008.csv,artist_initial_audit_batch008.csv
I70-045057,muririn,1008,むりりん,,,ARTIST_JA_READING_UNSUPPORTED,artist_initial_audit_batch008.csv,artist_initial_audit_batch008.csv
I70-003328,pebble_(koseki_bijou),1007,ペブル,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-003352,miss_cloud,1001,Miss Cloud,Miss Cloud | ミスクラウド,要確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-037120,tolkien's_legendarium,1001,トールキンの伝説体系,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-003358,mewo,999,Mewo,Mewo | ミャオ,要確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-003360,p-chan_(ranma_1/2),999,Pちゃん,Pちゃん | Pちゃん(らんま1/2),,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-003371,rieszverne_suzette_paladill,995,リース,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-003379,kamanosuke_(zenless_zone_zero),994,かまのすけ,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-045092,sugimori_ken,985,杉森建,,,ARTIST_JA_READING_UNSUPPORTED,artist_initial_audit_batch008.csv,artist_initial_audit_batch008.csv
I70-045098,wada_arco,980,ワダアルコ,,,ARTIST_JA_READING_UNSUPPORTED,artist_initial_audit_batch008.csv,artist_initial_audit_batch008.csv
I70-003441,magus_(zenless_zone_zero),978,鬼火,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-003442,little_ica_(honkai:_star_rail),977,イカルン,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-003460,xie_lian,973,謝憐,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-003468,jingwei_(bird),971,精衛鳥,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-003470,jack_frost_(megami_tensei),970,ジャックフロスト,ジャックフロスト | 妖精ジャックフロスト,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-003487,lida_(pokemon),966,デウロ,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-003488,puyo_(puyopuyo),966,ぷよ,ぷよ | ぷよ(ぷよぷよ),,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-037154,gameoverse,965,Gameoverse,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-003517,male_endministrator_(arknights),956,男管理人,男管理人,日本語公式表記の追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-003543,enraku_tsubakura,948,燕楽玄鳥,燕楽玄鳥,日本語表記と読みの追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-003614,fallenshadow,929,Fallenshadow,Fallenshadow,日本語定着表記の追加確認が必要,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-003659,sayama_saho,915,茶山沙穂,茶山沙穂,canonicalと日本語候補の姓表記差を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-037217,motto!_haramase!_(series),908,もっと！孕ませ！シリーズ,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-003685,almond_eye_(the_changer)_(umamusume),905,アーモンドアイ（The Changer）,アーモンドアイ（The Changer）,衣装名の日本語公式表記確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-003715,mr._plantegg_(omori),898,Mr. Plantegg,Mr. Plantegg,日本語定着表記を確認できず原語保持,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-003723,sothis_(young)_(fire_emblem),896,ソティス（幼少）,ソティス（幼少）,形態ラベルの日本語公式表記確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-003736,evil_neuro-sama_(1st_costume),891,Evil Neuro-sama（1st costume）,Evil Neuro-sama（1st costume）,日本語定着表記と衣装表記の追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-003754,angelina_the_mellow_wish_(arknights),887,Angelina the Mellow Wish,Angelina the Mellow Wish,日本語公式名を確認できず原語保持,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-003765,demon_king_of_salvation,885,Demon King of Salvation,Demon King of Salvation,日本語公式訳名の追加確認が必要,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-037248,the_tale_of_food,885,食物語,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-003795,hinata_hideki,876,日向秀樹,日向秀樹,既存候補が姓のみのためフルネーム表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-003803,paxton_(pokemon),874,キョウヤ,キョウヤ | キョウヤ（トレーナー）,新作キャラクターの日本語公式名を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-003807,bubba_(watson_amelia),873,Bubba（ワトソン・アメリア）,Bubba（ワトソン・アメリア）,日本語定着表記の追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-003816,alice_thymefield_(sea_of_thyme),871,アリス・タイムフィールド（タイム香る海辺）,アリス・タイムフィールド（タイム香る海辺） | タイム香る海辺,衣装名と日本語キャラクター表記の追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-003819,liv_(pgr),871,リーフ,リーフ,日本語版キャラクター名対応の追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-003826,lebanne_(pokemon),868,ハルジオ,ハルジオ | ハルジオ（トレーナー）,新作キャラクターの日本語公式名を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-003864,flower_(vocaloid4),857,v flower,v flower | ブイフラワ,日本語表示名としての定着表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-003872,zentreya_(dragon),856,Zentreya（Dragon）,Zentreya（Dragon）,日本語定着表記と形態名の追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-037288,koumajou_densetsu,844,紅魔城伝説 緋色の交響曲,,established/common Japanese title or official rendering,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,copyright_final_internal_external_split_batch064.csv,copyright_final_internal_external_split_batch064.csv
I70-037290,pixiv_fantasia_fallen_kings,843,pixivファンタジア Fallen Kings,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-003934,vedal987,841,Vedal,Vedal,日本語定着表記の追加確認が必要,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-003943,march_7th_(hunt)_(honkai:_star_rail),839,三月なのか（巡狩）,三月なのか（巡狩） | 三月なのか（仙舟）,形態名の日本語公式表記確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-003953,angelica_(project_moon),837,アンジェリカ,アンジェリカ,日本語公式表記の追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-003962,big_bad_wolf,835,大きな悪いオオカミ,大きな悪いオオカミ | 悪いオオカミ,日本語定着訳の追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-003968,yae_sakura_(gyakushinn_miko),835,八重桜（逆神の巫女）,八重桜（逆神の巫女） | 逆神の巫女,形態名とキャラクター日本語名の対応確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-003969,yao_guang_(honkai:_star_rail),835,爻光,爻光,日本語版での読み・公式表記確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-003977,protagonist_(metaphor:_refantazio),834,主人公（メタファー：リファンタジオ）,主人公（メタファー：リファンタジオ） | 旅の少年,公式名と主人公ラベルの運用確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-003983,ariane_yeong,832,Ariane Yeong,Ariane Yeong,日本語公式表記を確認できず原語保持,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-003986,arcane_caitlyn,831,ケイトリン・キラマン（Arcane）,ケイトリン・キラマン（Arcane）,日本語版フルネーム表記の追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-003992,tsukumo_sana_(1st_costume),831,Tsukumo Sana（1st costume）,Tsukumo Sana（1st costume）,日本語定着表記と衣装表記の追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-003995,houlen_yabusame,829,鳳聯藪雨,鳳聯藪雨,日本語表記と読みの追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-003998,ukinami_yuzuha_(tanuki_in_broad_daylight),829,浮波柚葉（晴天の化け狸）,浮波柚葉（晴天の化け狸） | 晴天の化け狸,新規キャラクターと衣装名の日本語公式表記確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004033,han_sooyoung,822,ハン・スヨン,ハン・スヨン | 韓秀英,日本語版での表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004044,marina_(fear_&_hunger),819,Marina,Marina | マリナ,日本語版での公式表記を追加確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-004058,otonose_kanade_(1st_costume),815,音乃瀬奏（通常衣装）,音乃瀬奏（通常衣装） | 音乃瀬奏,衣装呼称の公式表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004063,kokoro_(hakui_koyori),814,ココロ,ココロ | kokoron,白上ではなく博衣こより関連キャラクターの公式表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004069,mizumiya_su,813,水宮枢,水宮枢 | すう,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004073,iwanaga_ariya,812,岩永ありや,岩永ありや | いわながありや,日本語での正式表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004083,yuiman_asama,811,ユイマン・浅間,ユイマン・浅間,二次創作系キャラクターの日本語正式表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004087,luo_xiaohei_(cat),810,シャオヘイ（猫）,シャオヘイ（猫） | 羅小黒,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-037321,morenatsu,810,漏れなつ。,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-004113,benikurage_(cookie),804,BNKRG姉貴,BNKRG姉貴,ファン呼称系キャラクターの表示名を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004154,alpha_(pgr),796,アルファ,アルファ,日本語版PGRでの正式キャラクター／機体名を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004155,anastasya_feodorovna_snezhnaya,796,アナスターシャ・フョードロヴナ・スネージナヤ,アナスターシャ・フョードロヴナ・スネージナヤ | 氷の女皇,原神の最新公式日本語名を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004168,ao-chan_(ninomae_ina'nis),794,Ao-chan,Ao-chan | あおちゃん,公式日本語表記を追加確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-004171,vivian_banshee_(iris_of_the_shore),794,ビビアン（イチハツは水辺に咲いて）,ビビアン（イチハツは水辺に咲いて） | イチハツは水辺に咲いて,衣装・形態名の公式表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004176,chen_(cat),792,橙（猫）,橙（猫） | 橙,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004183,sunny_(shadow_slave),792,Sunny,Sunny,日本語版・邦訳での確立した表記を追加確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-004193,sukoya_kana_(1st_costume),790,健屋花那（通常衣装）,健屋花那（通常衣装） | 健屋花那,衣装呼称の公式表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004197,heixiu,789,ヘイシュウ,ヘイシュウ | 黑咻,日本語公式表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004209,smol_ame,787,スモールアメ,スモールアメ | Smol Ame,ファン形態名の日本語表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004214,female_mage_(dungeon_and_fighter),785,女メイジ,女メイジ | 女法,日本語公式職名を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004218,jeanne_d'arc_(swimsuit_archer)_(second_ascension)_(fate),784,ジャンヌ・ダルク（水着アーチャー・第二再臨）,ジャンヌ・ダルク（水着アーチャー・第二再臨） | ジャンヌ・ダルク（水着）,再臨別表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004235,noelle_holiday_(dark_world),780,ノエル（ダークワールド）,ノエル（ダークワールド） | ノエル,形態区分の日本語表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004240,medusa_(casual_wear)_(fate),778,メドゥーサ（私服）,メドゥーサ（私服） | メドゥーサ,衣装名の公式日本語表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004241,minamoto_no_raikou_(first_ascension)_(fate),778,源頼光（第一再臨）,源頼光（第一再臨） | 源頼光,再臨別表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004251,fuwa_minato,776,不破湊,不破湊,既存候補がファンタグのみのため表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004252,hat_kid,776,ハットキッド,ハットキッド | 帽子の子供,日本語公式表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004257,katarina_(league),775,カタリナ,カタリナ | カタリナ・デュ・クートー,日本語公式表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004258,lilith_(second_ascension)_(fate),775,リリス（第二再臨）,リリス（第二再臨） | リリス,再臨別表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-045513,miyasu_risa,774,みやすりさ,,,ARTIST_JA_READING_UNSUPPORTED,artist_initial_audit_batch008.csv,artist_initial_audit_batch008.csv
I70-004285,wuxian_(the_legend_of_luo_xiaohei),771,無限,無限 | Wuxian,日本語版での固有名表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004288,cinderella_(crystal_wave)_(nikke),770,シンデレラ：クリスタルウェーブ,シンデレラ：クリスタルウェーブ | シンデレラ,衣装名の公式表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-037363,afk_(series),768,AFKシリーズ,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
