identity_key,boundary_reason,candidate_state
bucket_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
budget_sarashi,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
buruma,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
business_casual,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
business_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
buster_shirt_(fate),,CLEAN_FOR_FRESH_HOLDOUT_V12_3
butterfly_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
butterfly_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
butterfly_print_haori,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
butterfly_print_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
butterfly_print_sash,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
button_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
button_up_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
bycocket,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
c-string,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cake-shaped_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
camouflage_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
camouflage_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
camouflage_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
camouflage_footwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
camouflage_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
camouflage_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
camouflage_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
camouflage_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
camouflage_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
camouflage_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
camouflage_scarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
camouflage_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
camouflage_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
camouflage_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
camouflage_tank_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
campaign_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
capri_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cardigan,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cardigan_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cargo_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cargo_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cargo_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
casual,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cat_ear_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cat_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cat_slippers,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
catsuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
chanchanko_(clothes),,CLEAN_FOR_FRESH_HOLDOUT_V12_3
changpao,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
chaps,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_footwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_haori,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_sweater_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_tank_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
checkered_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
chest_binder,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
chest_sarashi,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
chima_(clothes),,CLEAN_FOR_FRESH_HOLDOUT_V12_3
china_tracksuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
chinese_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
chiton,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
christmas_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
chronopattern_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
circle_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
clawed_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
clawed_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cleats,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
clogs,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
closed_lab_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
coat_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
coat_stash,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
coattails,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cocktail_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
codpiece,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
collared_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
collared_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
collared_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
collared_halterneck,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
collared_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
collared_jumpsuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
collared_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
collared_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
collared_robe,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
collared_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
collared_shrug,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
collared_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
collared_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
collared_tunic,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
collared_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
colored_petticoat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
colored_shoe_interior,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
colored_shoe_soles,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
combat_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
combat_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
compression_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
compression_sleeve,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
conical_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
contemporary_traditional_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
converse,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
corinthian_helmet,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cow_print_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cow_print_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cowboy_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
crop_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cropped_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cropped_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cropped_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cropped_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cropped_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cropped_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cropped_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cross-laced_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cross-laced_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cross-laced_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cross-laced_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cross-laced_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cross-laced_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cross-laced_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cross-laced_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cross-laced_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cross_bracelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
crown_braid,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
culottes,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
cummerbund,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
d'orsay_heels,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
deel,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
denim_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
denim_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
denim_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
denim_overalls,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
denim_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
denim_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
denim_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
denim_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
destiny's_embrace_(kingdom_hearts),,CLEAN_FOR_FRESH_HOLDOUT_V12_3
detached_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
diagonal-striped_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
diagonal-striped_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
diagonal-striped_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
diagonal-striped_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
dirndl,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
diving_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
dobok,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
dolman_(jacket),,CLEAN_FOR_FRESH_HOLDOUT_V12_3
dolphin_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
dongtan_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
dopo,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
dotera_(clothes),,CLEAN_FOR_FRESH_HOLDOUT_V12_3
dougi,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
down_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
down_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
dress_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
dress_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
dress_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
dry_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
dudou,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
duffel_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
duffel_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
duijin_ruqun,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
duster_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
dutch_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
e-kid_fashion,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
edie_crop_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
elmo_dormitory_outfit,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
elmo_training_outfit,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
embroidered_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
embroidered_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
empire_waist,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
epaulettes,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
exposed_brain,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fanny_pack,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fashion,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fatui_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
faulds,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
feather-trimmed_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
feather-trimmed_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
feather-trimmed_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
feather-trimmed_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
feather-trimmed_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
feather_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
feather_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
feather_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
feather_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fedora,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
festival_jinbei,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fiery_clothing,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fingerless_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fingernail_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fish_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
flak_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
flamenco_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
flannel,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
flapper_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
flat_cap,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
flat_top_chef_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
flats,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
flight_attendant_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
flight_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
flip-flops,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
flippers,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floating_armor,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floating_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floating_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floating_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floating_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floating_scarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floppy_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floral_bow,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floral_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floral_print_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floral_print_bow,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floral_print_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floral_print_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floral_print_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floral_print_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floral_print_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floral_print_sarong,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floral_print_sash,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floral_print_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floral_print_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floral_print_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floral_print_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
floral_print_veil,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
flotation_belt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
flower-trimmed_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
flower-trimmed_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
flower-trimmed_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
flower_as_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
flower_choker,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
flower_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
flower_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
flower_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
flower_underskirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fluffy_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fluffy_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fold-over_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fold-over_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
folded_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
folding_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
food-themed_bag,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
food-themed_choker,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
food-themed_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
food-themed_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
food_as_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
foot_wraps,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
forbidden_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
formal_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fortified_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fortified_suit_(imperial_royal_guard),,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fortified_suit_(kagami_sumika),,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fox_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fox_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
french_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_arm_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_armband,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_armlet,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_ascot,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_bag,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_bloomers,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_bonnet,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_bow,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_bowtie,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_bracelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_bridal_gauntlets,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_camisole,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_cardigan,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_chemise,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_choker,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_cuffs,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_footwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_hairband,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_headwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_hiphighs,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_neckerchief,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_necktie,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_overskirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_ribbon,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_robe,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_sarong,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_sash,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_scarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_shawl,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_shrug,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_straps,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_suspenders,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_tank_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_tankini,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_veil,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_wrist_cuffs,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frilled_wristband,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fringe-trimmed_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fringe-trimmed_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frog_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frog_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
frog_raincoat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
front-seamed_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
front-tie_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
front-tie_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
front_bow,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fruit_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
full_armor,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
funeral_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
funeral_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
funeral_veil,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-lined_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_arm_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_armor,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_bow,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_cardigan,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_choker,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_hairband,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_headwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_jumpsuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_mittens,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_overskirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_poncho,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_robe,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
fur-trimmed_scarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_3
